Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
6916	2014-01-17	2033-12-28	784192.72	14.1	52.72	62	1300000.0	80000.0	5	0
6917	2014-01-17	2022-03-17	131348.5	14.8	55.33	23	1748700.0	46000.0	5	0
6918	2014-01-17	2019-03-01	0.0	13.44	81.03	54	2000000.0	25420.32	4	0
6919	2014-01-17	2021-03-17	242536.38	13.44	29.14	54	650000.0	25000.0	4	0
6920	2014-01-17	2029-03-16	1679629.79	12.55	60.9	54	2000000.0	41761.13	5	0
6921	2014-01-17	2029-03-16	596866.26	13.69	86.66	52	702000.0	34800.0	3	0
6922	2014-01-17	2029-03-16	2237014.63	14.05	60.37	77	2900000.0	60000.0	5	0
6923	2014-01-20	2029-01-18	483656.64	13.8	33.22	63	1000000.0	23500.0	4	0
6924	2014-01-20	2024-03-20	460130.04	13.8	45.51	64	700000.0	30000.0	5	0
6925	2014-01-20	2029-03-20	389895.33	13.8	39.37	2	500000.0	30000.0	4	0
6926	2014-01-20	2033-08-18	799066.64	13.44	90.0	43	1323000.0	23715.06	3	0
6927	2014-01-20	2022-06-20	946226.77	14.05	64.81	27	2340000.0	70000.0	5	0
6928	2014-01-20	2019-03-11	0.0	13.55	84.61	54	4400000.0	85627.47	5	0
6929	2014-01-20	2020-07-10	190044.52	12.3	42.17	36	1150000.0	35000.0	5	0
6930	2014-01-20	2033-07-18	715071.14	14.1	32.84	66	1200000.0	50000.0	4	0
6931	2014-01-21	2029-03-21	682069.87	13.8	45.07	74	800000.0	30000.0	4	0
6932	2014-01-21	2024-03-21	505042.44	13.3	53.84	74	1050000.0	44331.83	5	0
6933	2014-01-21	2029-03-21	1232029.64	12.3	44.98	78	1475000.0	30000.0	3	0
6934	2014-01-21	2026-03-02	1367419.95	14.05	64.25	71	1950000.0	110000.0	5	0
6935	2014-01-21	2029-03-21	923911.13	14.05	62.92	61	1200000.0	55000.0	5	0
6936	2014-01-21	2028-07-10	1543464.79	14.05	56.32	77	2400000.0	150000.0	5	0
6937	2014-01-21	2029-03-21	694445.27	13.8	51.19	62	950000.0	35000.0	4	0
6938	2014-01-21	2029-03-21	2342208.08	12.69	88.09	72	2790000.0	101237.99	5	0
6939	2014-01-21	2029-03-21	755803.37	13.19	87.09	70	1350000.0	18075.09	4	0
6940	2014-01-21	2028-08-10	589820.92	14.05	64.1	4	1250000.0	80000.0	5	0
6941	2014-01-21	2029-03-21	1153216.94	12.3	59.87	13	1380000.0	37000.0	5	0
6942	2014-01-21	2024-03-21	655856.79	13.69	82.91	24	1000000.0	62928.76	5	0
6943	2014-01-22	2034-03-22	936085.58	14.1	36.07	63	1050000.0	42150.0	5	0
6944	2014-01-22	2027-07-12	1051271.43	13.8	60.0	4	1350000.0	39000.0	5	0
6945	2014-01-22	2024-03-22	1055672.42	14.05	54.88	7	1600000.0	60000.0	5	0
6946	2014-01-22	2021-12-28	354858.65	14.05	61.23	21	1014000.0	35000.0	4	0
6947	2014-01-22	2028-12-18	496165.0	13.8	39.84	74	1000000.0	27000.0	4	0
6948	2014-01-22	2019-11-11	175028.61	12.75	50.0	77	2000001.0	68000.0	3	0
6949	2014-01-22	2022-12-19	323448.35	13.8	23.05	77	1300000.0	75000.0	5	0
6950	2014-01-22	2025-03-21	356439.97	13.8	39.86	26	500000.0	15000.0	4	0
6951	2014-01-23	2021-03-23	542420.94	11.94	38.52	66	1500000.0	39929.16	4	0
6952	2014-01-23	2029-02-28	813005.34	12.75	64.67	16	1430000.0	40000.0	4	0
6953	2014-01-23	2024-03-22	945614.79	14.05	49.31	78	1430000.0	56000.0	4	0
6954	2014-01-23	2024-01-10	367815.02	13.8	27.54	59	1000000.0	60000.0	4	0
6955	2014-01-23	2029-03-23	119701.73	13.3	59.21	38	1221000.0	30000.0	5	0
6956	2014-01-23	2024-03-22	635905.0	13.8	52.21	63	1000000.0	25000.0	4	0
6957	2014-01-23	2020-10-28	245152.06	13.69	65.0	42	845000.0	35000.0	5	0
6958	2014-01-23	2024-03-22	1723721.99	14.05	65.76	46	2605000.0	120000.0	5	0
6959	2014-01-23	2029-03-23	1311190.23	14.05	64.98	78	2599350.0	60000.0	5	0
6960	2014-01-23	2029-03-23	3328721.41	14.05	61.75	77	3900000.0	95000.0	5	0
6961	2014-01-23	2021-06-10	262305.45	14.05	54.11	26	1137500.0	60000.0	5	0
6962	2014-01-23	2023-03-23	354251.71	14.05	64.71	63	1280000.0	60000.0	4	0
6963	2014-01-23	2029-03-23	790053.2	12.3	56.48	77	2400000.0	60000.0	5	0
6964	2014-01-23	2024-03-22	642646.74	14.05	60.33	26	975000.0	40000.0	3	0
6965	2014-01-23	2033-09-12	2673956.25	13.35	65.0	25	3770650.0	250000.0	5	0
6966	2014-01-23	2029-03-23	1021616.96	13.8	50.0	23	1200000.0	45000.0	4	0
6967	2014-01-23	2029-03-23	1279075.08	13.8	30.92	78	1500000.0	45000.0	5	0
6968	2014-01-24	2024-03-22	1314178.43	13.8	50.53	66	2000000.0	62000.0	4	0
6969	2014-01-24	2028-03-24	807670.43	14.05	64.87	62	975000.0	30000.0	3	0
6970	2014-01-24	2028-03-10	1057425.38	12.69	87.82	24	1320000.0	37239.94	4	0
6971	2014-01-24	2029-03-23	1021611.26	13.8	56.33	57	1200000.0	45000.0	5	0
6972	2014-01-24	2028-03-24	1184832.23	14.05	64.03	3	1430000.0	200000.0	5	0
6973	2014-01-24	2029-01-29	520308.25	12.8	90.12	4	1050000.0	30450.0	4	0
6974	2014-01-24	2022-02-10	444296.3	13.8	33.67	78	1000000.0	30000.0	4	0
6975	2014-01-24	2029-03-23	685426.99	14.05	64.94	62	802750.0	40000.0	3	0
6976	2014-01-24	2034-03-24	1401623.82	12.75	64.96	63	1513000.0	40000.0	5	0
6977	2014-01-24	2028-10-18	590092.32	14.05	63.79	54	1202500.0	28000.0	5	0
6978	2014-01-24	2022-04-18	385549.64	13.8	55.86	37	1000000.0	40000.0	3	0
6979	2014-01-24	2026-06-10	828220.57	12.55	60.97	37	1189000.0	140000.0	5	0
6980	2014-01-24	2023-11-10	920575.87	12.8	54.35	78	1872000.0	54886.01	5	0
6981	2014-01-24	2019-03-12	0.0	13.8	47.52	16	1700000.0	50000.0	5	0
6982	2014-01-24	2024-03-22	223344.82	13.8	41.78	36	600000.0	28000.0	5	0
6983	2014-01-25	2024-03-25	558635.63	13.8	50.0	74	850000.0	41000.0	4	0
6984	2014-01-27	2024-02-12	830838.68	13.8	52.9	35	1765000.0	39000.0	4	0
6985	2014-01-27	2019-03-21	0.0	12.55	65.0	63	1400000.0	28257.0	5	0
6986	2014-01-27	2021-03-26	297560.32	13.44	48.48	37	800000.0	40000.0	4	0
6987	2014-01-27	2033-03-10	597332.35	12.15	76.92	43	1300000.0	30015.0	5	0
6988	2014-01-27	2028-09-11	424567.49	13.8	59.84	54	900000.0	40000.0	4	0
6989	2014-01-27	2023-03-27	562078.47	13.8	54.36	54	960000.0	28000.0	4	0
6990	2014-01-27	2034-03-27	1408569.68	14.35	43.47	52	1500000.0	40000.0	3	0
6991	2014-01-27	2027-11-18	2263818.61	12.35	64.96	55	2930000.0	100000.0	3	0
6992	2014-01-28	2029-03-28	988638.66	13.19	82.39	4	1170000.0	24000.0	4	0
6993	2014-01-28	2024-02-19	402666.49	13.55	69.03	61	1050000.0	29333.33	4	0
6994	2014-01-28	2029-03-28	852808.2	13.8	38.24	72	1000000.0	50000.0	3	0
6995	2014-01-28	2029-03-28	903516.0	12.3	48.64	72	1075000.0	25558.33	3	0
6996	2014-01-28	2033-07-18	1837456.45	13.1	57.72	4	3000000.0	83433.0	5	0
6997	2014-01-28	2029-03-28	1033690.26	14.05	59.88	77	1200000.0	96000.0	4	0
6998	2014-01-28	2029-01-18	1104696.0	13.19	89.31	21	2340000.0	38634.94	5	0
6999	2014-01-28	2023-05-29	664580.73	13.94	83.93	21	1500000.0	28133.63	4	0
7000	2014-01-28	2033-09-12	584842.83	14.35	64.34	21	1287000.0	70000.0	5	0
7001	2014-01-28	2029-03-28	595912.71	13.8	46.66	74	700000.0	26000.0	4	0
7002	2014-01-28	2034-01-30	677448.68	12.85	67.03	16	1200000.0	30189.95	3	0
7003	2014-01-28	2029-03-28	620469.78	13.69	83.33	34	950000.0	22857.27	5	0
7004	2014-01-28	2028-10-10	744128.51	13.8	36.33	77	2545000.0	100000.0	5	0
7005	2014-01-28	2023-08-18	762844.75	13.8	27.17	77	1500000.0	80000.0	5	0
7006	2014-01-28	2029-03-28	1277164.84	13.8	53.08	66	1500000.0	45000.0	4	0
7007	2014-01-28	2034-03-28	1690340.46	12.85	72.51	66	2400000.0	40000.0	5	0
7008	2014-01-29	2029-03-29	1173583.37	12.55	64.81	33	1400000.0	80000.0	4	0
7009	2014-01-29	2029-03-29	1101321.95	10.6	79.88	57	1350000.0	24272.43	5	0
7010	2014-01-29	2029-03-29	986144.96	13.69	81.69	74	1160000.0	20884.52	4	0
7011	2014-01-29	2024-03-29	328854.61	13.8	32.46	74	500000.0	20000.0	5	0
7012	2014-01-29	2021-03-29	371228.19	13.44	30.95	52	1000000.0	55000.0	4	0
7013	2014-01-29	2029-03-29	834848.42	14.05	61.01	31	975000.0	35000.0	5	0
7014	2014-01-29	2028-07-28	824189.93	14.05	63.57	30	1000000.0	27000.0	4	0
7015	2014-01-29	2029-03-29	610493.68	14.05	65.0	7	715000.0	30000.0	5	0
7016	2014-01-29	2029-02-19	769050.46	12.69	84.9	13	1350000.0	66005.5	5	0
7017	2014-01-29	2029-03-29	1355267.14	13.8	54.65	77	1592000.0	35000.0	3	0
7018	2014-01-30	2019-03-20	0.0	13.8	35.71	70	1000000.0	40000.0	5	0
7019	2014-01-30	2029-03-30	833942.62	14.05	64.65	64	975000.0	27000.0	5	0
7020	2014-01-30	2033-04-11	780422.0	13.85	75.58	43	1300000.0	38986.72	3	0
7021	2014-01-30	2021-04-12	170854.08	13.8	50.45	23	550000.0	25000.0	3	0
7022	2014-01-30	2021-03-30	325407.78	11.94	48.36	39	900000.0	40542.0	5	0
7023	2014-01-30	2021-03-30	297760.88	13.44	23.95	52	800000.0	55000.0	4	0
7024	2014-01-30	2029-03-30	808680.23	13.8	50.21	26	950000.0	35000.0	3	0
7025	2014-01-30	2021-03-30	746653.92	13.35	64.15	29	2015000.0	270000.0	5	0
7026	2014-01-30	2029-03-30	859070.95	13.8	32.13	63	1000000.0	53000.0	4	0
7027	2014-01-30	2029-01-29	693546.57	14.05	65.0	42	1365000.0	35000.0	4	0
7028	2014-01-30	2024-02-28	391827.33	14.05	64.83	35	1027000.0	80000.0	3	0
7029	2014-01-30	2027-08-10	2008394.63	12.85	80.0	59	3000000.0	58000.0	3	0
7030	2014-01-30	2034-03-30	2420533.04	12.35	64.41	76	2637960.0	110000.0	5	0
7031	2014-01-31	2026-03-30	1292580.78	14.05	64.98	24	2218000.0	45000.0	4	0
7032	2014-01-31	2021-03-31	632131.03	13.44	50.63	66	1700000.0	47000.0	3	0
7033	2014-01-31	2019-03-01	0.0	13.8	48.14	38	1000000.0	45000.0	5	0
7034	2014-01-31	2028-02-28	1274001.65	12.75	64.28	54	1800000.0	50000.0	5	0
7035	2014-01-31	2029-03-30	1201659.51	12.75	65.0	34	1430000.0	80000.0	3	0
7036	2014-01-31	2033-08-29	2381841.46	12.94	89.2	72	3024000.0	50104.05	4	0
7037	2014-01-31	2028-10-18	440492.19	13.8	44.76	62	1000000.0	27000.0	3	0
7038	2014-01-31	2029-03-30	1234646.21	13.8	55.72	62	1450000.0	50000.0	4	0
7039	2014-01-31	2024-03-29	984952.46	13.8	35.12	29	1500000.0	120000.0	5	0
7040	2014-01-31	2024-03-29	1279004.65	12.3	34.67	78	2000000.0	90000.0	5	0
7041	2014-01-31	2029-03-30	851420.05	13.8	37.59	56	1000000.0	30000.0	5	0
7042	2014-01-31	2023-03-28	390967.41	13.8	28.88	16	700000.0	27000.0	5	0
7043	2014-01-31	2028-12-28	5016029.41	13.05	59.78	66	6400000.0	260000.0	5	0
7044	2014-01-31	2029-03-30	817943.3	14.05	64.13	4	962000.0	35000.0	3	0
7045	2014-01-31	2029-03-30	846808.33	12.15	60.84	55	1010000.0	19497.27	5	0
7046	2014-01-31	2023-03-31	335781.92	14.8	54.64	4	1000000.0	35000.0	4	0
7047	2014-01-31	2024-03-29	858765.28	12.69	90.0	24	1331100.0	47850.0	5	0
7048	2014-01-31	2029-03-30	1077618.89	13.8	53.94	31	1300000.0	60000.0	3	0
7049	2014-01-31	2029-03-30	958627.36	12.69	82.4	70	1335000.0	25050.56	5	0
7050	2014-02-03	2029-04-03	1955164.28	11.75	80.0	70	2344000.0	102930.52	5	0
7051	2014-02-03	2028-04-28	493724.99	14.1	46.6	77	1700000.0	60000.0	5	0
7052	2014-02-03	2029-04-03	1099379.48	13.8	41.34	77	1800000.0	37000.0	5	0
7053	2014-02-03	2024-04-03	686260.79	14.05	62.27	70	1040000.0	45000.0	5	0
7054	2014-02-03	2029-04-03	1715946.44	12.3	50.65	60	2500000.0	56000.0	5	0
7055	2014-02-03	2033-12-28	1050929.85	14.1	49.92	78	2598000.0	50000.0	5	0
7056	2014-02-03	2033-12-28	522790.03	14.1	46.19	54	1263000.0	34000.0	4	0
7057	2014-02-03	2024-04-03	1513589.38	12.75	63.51	77	2340000.0	120000.0	4	0
7058	2014-02-04	2032-04-02	1343276.01	12.15	50.6	35	1500000.0	57331.54	5	0
7059	2014-02-04	2028-06-19	447033.39	12.55	58.59	31	1400000.0	30000.0	6	0
7060	2014-02-04	2022-04-18	357438.46	13.8	55.17	37	800000.0	25000.0	4	0
7061	2014-02-04	2034-04-04	1014058.48	12.85	79.71	66	1100000.0	37653.5	5	0
7062	2014-02-04	2029-04-04	585565.41	13.3	44.07	71	900000.0	22894.02	4	0
7063	2014-02-04	2029-01-29	1650141.12	14.05	47.75	75	2370000.0	12000.0	5	0
7064	2014-02-05	2029-04-05	1550704.08	14.05	64.98	23	1800000.0	105000.0	5	0
7065	2014-02-05	2029-04-05	720454.83	14.05	64.98	23	843500.0	37000.0	4	0
7066	2014-02-05	2029-04-05	771018.69	13.8	59.21	59	900000.0	75000.0	5	0
7067	2014-02-05	2021-07-28	684427.14	12.69	81.81	78	2880000.0	79600.0	5	0
7068	2014-02-05	2028-02-28	1135360.4	12.75	51.13	31	1400000.0	35000.0	5	0
7069	2014-02-05	2024-04-05	410916.6	13.8	35.29	29	1100000.0	40000.0	5	0
7070	2014-02-05	2028-12-28	615431.16	13.8	56.73	29	1200000.0	37000.0	4	0
7071	2014-02-05	2033-12-28	566990.28	14.1	46.21	36	1039000.0	20000.0	5	0
7072	2014-02-06	2034-04-06	249409.64	13.35	63.69	54	3120000.0	79000.0	6	0
7073	2014-02-06	2019-03-17	0.0	14.05	64.67	68	1170000.0	75000.0	4	0
7074	2014-02-06	2029-04-06	684932.42	13.8	19.08	63	800000.0	31000.0	5	0
7075	2014-02-06	2024-04-05	459803.53	13.8	31.81	42	700000.0	30000.0	3	0
7076	2014-02-06	2021-09-10	471145.2	12.75	43.75	42	1640000.0	52000.0	6	0
7077	2014-02-06	2028-12-18	397955.69	13.8	57.32	62	900000.0	35000.0	4	0
7078	2014-02-06	2024-04-05	513811.66	13.55	67.41	63	1200000.0	35868.79	5	0
7079	2014-02-06	2020-08-18	285138.7	13.05	90.0	54	1800000.0	40732.47	5	0
7080	2014-02-06	2029-01-29	945758.16	14.05	63.75	77	1527500.0	48000.0	5	0
7081	2014-02-06	2029-04-06	522862.75	12.75	39.6	55	1200000.0	65000.0	5	0
7082	2014-02-06	2029-04-06	1258334.57	12.15	56.11	3	1500000.0	52857.13	5	0
7083	2014-02-06	2029-02-28	664397.24	12.35	64.99	21	2540000.0	85000.0	5	0
7084	2014-02-06	2024-04-05	573308.66	13.44	63.91	26	877500.0	39000.0	4	0
7085	2014-02-06	2025-05-12	337519.75	11.75	79.72	72	2001000.0	56444.08	5	0
7086	2014-02-06	2021-02-18	300361.81	12.15	68.6	74	1300000.0	38416.23	5	0
7087	2014-02-07	2021-04-07	33033.42	13.44	32.85	24	1000000.0	30000.0	4	0
7088	2014-02-07	2020-03-30	130076.28	13.44	20.83	66	700000.0	40000.0	5	0
7089	2014-02-07	2024-04-05	2821463.77	12.75	56.4	77	4355000.0	120000.0	5	0
7090	2014-02-07	2029-04-06	1570859.97	13.44	52.33	77	1850000.0	40000.0	3	0
7091	2014-02-07	2021-08-30	351002.0	12.94	35.27	77	1000000.0	100000.0	5	0
7092	2014-02-07	2024-04-05	390414.78	13.8	58.64	2	1038000.0	35000.0	4	0
7093	2014-02-07	2023-12-18	529930.76	13.8	54.19	77	2250000.0	80000.0	4	0
7094	2014-02-07	2024-04-05	1307385.43	12.35	48.39	25	2010000.0	60000.0	5	0
7095	2014-02-07	2023-01-30	256933.0	12.55	86.9	54	4600000.0	70000.0	5	0
7096	2014-02-07	2024-02-28	797620.5	14.05	64.38	24	1235000.0	36000.0	5	0
7097	2014-02-07	2028-12-11	1186380.65	12.75	64.01	46	1829750.0	60000.0	4	0
7098	2014-02-07	2033-04-07	6325039.02	12.1	51.23	77	7000000.0	174000.0	5	0
7099	2014-02-07	2021-04-12	286846.58	12.3	49.67	54	1000000.0	39782.69	5	0
7100	2014-02-07	2032-12-28	3193050.71	12.75	69.69	77	3600000.0	75000.0	5	0
7101	2014-02-08	2033-01-28	1077954.95	12.75	87.74	74	1260000.0	19590.18	4	0
7102	2014-02-08	2029-04-06	636622.3	12.15	40.47	74	1200000.0	35000.0	5	0
7103	2014-02-10	2029-04-10	702541.67	11.65	79.31	35	1480000.0	18636.86	5	0
7104	2014-02-10	2024-01-18	471183.64	12.75	33.44	42	1300000.0	72000.0	5	0
7105	2014-02-10	2024-03-18	3232264.76	12.55	64.22	77	5525000.0	239250.0	5	0
7106	2014-02-10	2025-10-20	845332.43	13.8	39.38	45	1200000.0	62000.0	6	0
7107	2014-02-10	2024-04-10	95747.97	14.05	53.48	26	845000.0	35000.0	4	0
7108	2014-02-10	2029-04-10	1116632.57	14.05	64.67	4	1300000.0	35000.0	3	0
7109	2014-02-10	2029-04-10	1051384.25	12.75	63.83	4	1251100.0	35000.0	4	0
7110	2014-02-10	2024-04-10	599162.7	13.8	59.6	55	900000.0	35000.0	4	0
7111	2014-02-10	2034-04-10	577665.83	12.15	70.96	55	1100000.0	30368.09	5	0
7112	2014-02-10	2029-04-10	865488.14	12.75	50.49	70	1030000.0	40000.0	5	0
7113	2014-02-10	2034-04-10	450508.84	14.1	56.96	56	900000.0	36000.0	5	0
7114	2014-02-10	2028-08-10	740705.45	14.05	65.0	78	1820000.0	60000.0	5	0
7115	2014-02-11	2029-04-11	850102.27	13.44	23.77	72	1000000.0	50000.0	5	0
7116	2014-02-11	2024-04-11	627828.89	12.35	55.96	4	2300000.0	65000.0	5	0
7117	2014-02-11	2029-04-11	669935.21	13.8	50.25	4	1000000.0	45000.0	5	0
7118	2014-02-11	2025-01-28	972162.93	14.05	64.02	77	2000000.0	75000.0	5	0
7119	2014-02-11	2024-02-28	489054.36	12.55	63.63	42	1300000.0	40000.0	5	0
7120	2014-02-11	2029-03-19	377674.46	13.8	26.06	66	1100000.0	40000.0	5	0
7121	2014-02-11	2029-01-18	1485992.91	12.69	89.67	24	2205000.0	48720.0	4	0
7122	2014-02-11	2034-04-11	2177268.07	12.35	44.39	31	2800000.0	230000.0	5	0
7123	2014-02-11	2029-04-11	805513.21	14.05	62.33	74	940000.0	50000.0	3	0
7124	2014-02-11	2033-04-11	1008165.54	14.35	64.33	74	1514500.0	42000.0	5	0
7125	2014-02-11	2029-04-11	334394.27	13.44	64.88	69	510000.0	40000.0	5	0
7126	2014-02-11	2024-04-11	404978.48	12.75	61.86	74	1014000.0	65000.0	5	0
7127	2014-02-12	2022-04-28	328601.6	12.75	54.92	74	1300000.0	45000.0	5	0
7128	2014-02-12	2022-02-18	406665.33	14.05	62.78	52	1105000.0	30000.0	4	0
7129	2014-02-12	2022-11-10	283075.7	13.8	31.09	36	930000.0	45000.0	5	0
7130	2014-02-12	2029-04-12	1260233.78	12.75	50.5	74	1500000.0	20000.0	5	0
7131	2014-02-12	2029-04-12	924704.55	12.15	47.67	44	1100000.0	43500.0	5	0
7132	2014-02-12	2029-04-12	1457718.15	13.8	50.66	63	2300000.0	50000.0	5	0
7133	2014-02-12	2024-04-12	553221.39	13.8	35.73	35	843000.0	20000.0	5	0
7134	2014-02-12	2028-09-18	1143567.15	12.15	79.95	57	1480000.0	30328.2	5	0
7135	2014-02-12	2029-04-12	1573902.99	12.75	85.0	25	1862350.0	39150.0	4	0
7136	2014-02-12	2031-09-29	1353732.18	12.35	46.31	72	2010000.0	47000.0	3	0
7137	2014-02-12	2029-01-18	1087120.57	12.15	80.0	18	2000000.0	62399.58	5	0
7138	2014-02-12	2030-02-11	1047313.15	12.15	74.07	43	1400000.0	41426.12	4	0
7139	2014-02-12	2022-12-12	677523.28	13.55	65.0	71	1300000.0	17000.0	4	0
7140	2014-02-13	2029-04-13	2302119.51	12.35	64.86	78	2730000.0	70000.0	5	0
7141	2014-02-13	2034-03-20	552466.19	13.44	51.32	30	889980.0	24567.0	5	0
7142	2014-02-13	2023-11-28	451214.75	14.1	35.07	23	900000.0	40000.0	5	0
7143	2014-02-13	2029-04-13	1684036.07	12.35	64.93	21	2002000.0	120000.0	4	0
7144	2014-02-13	2029-04-13	1021620.12	13.8	57.69	18	1200000.0	40000.0	5	0
7145	2014-02-13	2034-04-13	1017219.03	12.75	47.27	30	1100000.0	50000.0	4	0
7146	2014-02-13	2023-04-13	619876.2	12.35	64.59	55	2080000.0	55000.0	4	0
7147	2014-02-13	2019-03-17	0.0	12.75	47.88	45	1600000.0	58000.0	4	0
7148	2014-02-13	2028-05-10	485285.4	13.44	38.14	46	600000.0	20000.0	4	0
7149	2014-02-13	2028-06-28	476652.95	14.05	61.9	35	1300000.0	36000.0	5	0
7150	2014-02-13	2034-04-13	1458573.08	11.65	43.83	66	1600000.0	39146.61	5	0
7151	2014-02-13	2029-04-13	506468.57	12.75	64.86	59	1200000.0	48000.0	5	0
7152	2014-02-13	2020-09-10	405551.13	12.75	65.0	59	1469000.0	80000.0	5	0
7153	2014-02-13	2028-07-18	341739.95	12.55	61.26	78	2665000.0	187000.0	5	0
7154	2014-02-14	2027-04-14	712055.57	12.85	49.18	72	900000.0	20300.0	3	0
7155	2014-02-14	2026-04-14	3208885.52	12.55	61.82	78	4225000.0	100000.0	5	0
7156	2014-02-14	2029-04-13	1234501.06	12.75	84.49	29	1460000.0	35963.41	4	0
7157	2014-02-14	2020-05-18	452929.79	12.35	85.0	51	2125000.0	67913.33	5	0
7158	2014-02-14	2022-10-18	64795.35	13.55	70.5	77	3280000.0	77821.52	5	0
7159	2014-02-14	2029-04-13	1014429.28	12.75	33.8	66	1200000.0	42000.0	4	0
7160	2014-02-14	2029-04-13	1106485.33	13.8	42.71	66	1300000.0	40000.0	5	0
7161	2014-02-14	2029-04-13	1052369.36	12.25	44.99	16	1250000.0	50000.0	5	0
7162	2014-02-14	2023-08-28	641790.64	12.75	31.7	69	1100000.0	40000.0	5	0
7163	2014-02-14	2029-01-18	614505.23	12.75	54.97	74	1160000.0	80000.0	5	0
7164	2014-02-14	2029-04-13	597631.49	12.75	63.15	55	1200000.0	37000.0	4	0
7165	2014-02-14	2023-02-28	1591700.16	12.55	79.77	52	3135000.0	91350.0	5	0
7166	2014-02-14	2029-04-13	2852030.49	12.69	82.09	25	3375000.0	37888.83	5	0
7167	2014-02-14	2020-04-14	194548.85	13.44	59.54	26	845000.0	45516.0	5	0
7168	2014-02-14	2025-02-14	826883.1	12.75	87.34	30	1180000.0	25000.0	5	0
7169	2014-02-14	2029-02-28	815145.89	12.75	33.17	54	1500000.0	80000.0	5	0
7170	2014-02-14	2029-04-13	720289.06	13.44	64.39	56	850000.0	25600.0	4	0
7171	2014-02-14	2029-04-13	776094.6	13.8	47.87	58	900000.0	24000.0	5	0
7172	2014-02-14	2028-12-28	810755.56	12.75	40.52	76	1400000.0	60000.0	5	0
7173	2014-02-14	2029-04-13	1919596.02	14.05	65.0	66	2249000.0	65000.0	5	0
7174	2014-02-15	2039-04-15	667593.82	12.15	61.7	36	1350000.0	33406.83	4	0
7175	2014-02-15	2027-04-15	755651.35	12.15	61.06	74	1010000.0	30295.91	4	0
7176	2014-02-17	2029-04-17	936102.42	13.8	46.04	31	1100000.0	26000.0	5	0
7177	2014-02-17	2029-04-17	1577327.54	12.15	72.87	68	1880000.0	36497.23	4	0
7178	2014-02-17	2019-03-07	0.0	13.8	45.17	63	1260000.0	50000.0	5	0
7179	2014-02-17	2029-04-17	1624983.38	12.75	28.6	77	3000000.0	80000.0	5	0
7180	2014-02-17	2021-04-16	1179844.94	12.44	47.73	77	5500000.0	250000.0	5	0
7181	2014-02-17	2029-04-17	1368028.58	14.05	60.15	63	1592500.0	40000.0	5	0
7182	2014-02-17	2025-12-29	514586.11	12.75	64.75	56	1330000.0	35000.0	3	0
7183	2014-02-17	2028-12-28	815913.44	13.3	53.11	77	1400000.0	50402.0	4	0
7184	2014-02-17	2019-06-10	95452.19	12.3	46.88	77	5600000.0	115000.0	5	0
7185	2014-02-17	2034-04-17	1283037.7	12.85	72.28	4	1800000.0	16877.15	3	0
7186	2014-02-17	2025-12-18	825344.4	13.8	49.52	23	1200000.0	40000.0	5	0
7187	2014-02-17	2029-04-17	1649046.83	12.75	63.22	63	1950000.0	49000.01	5	0
7188	2014-02-18	2029-03-12	1482312.4	12.35	56.55	2	2200000.0	40000.0	5	0
7189	2014-02-18	2028-12-11	391602.15	13.8	18.55	39	1100000.0	50000.0	5	0
7190	2014-02-18	2024-04-18	693433.91	12.75	64.0	26	1075000.0	85000.0	5	0
7191	2014-02-18	2022-05-10	670041.96	11.75	76.31	54	2500000.0	49890.54	5	0
7192	2014-02-18	2034-04-18	2353876.25	11.75	78.65	54	3000000.0	48958.4	5	0
7193	2014-02-18	2034-02-28	2142647.46	11.75	59.95	25	3000000.0	73587.5	5	0
7194	2014-02-18	2034-04-18	1389866.32	12.6	30.61	13	1500000.0	70000.0	5	0
7195	2014-02-18	2029-02-28	604981.89	12.75	46.74	64	1350000.0	35000.0	5	0
7196	2014-02-18	2028-10-30	705129.68	13.8	46.9	3	1250000.0	20000.02	5	0
7197	2014-02-18	2024-04-18	372759.14	12.75	38.19	21	1010000.0	40000.0	5	0
7198	2014-02-18	2029-04-18	824709.76	12.75	54.18	56	1300000.0	50000.0	4	0
7199	2014-02-18	2021-04-16	587529.72	12.75	51.61	38	1600000.0	50000.0	3	0
7200	2014-02-18	2029-04-18	2242346.2	13.8	53.53	77	2610000.0	100000.0	5	0
7201	2014-02-18	2029-02-28	1187875.19	13.8	58.09	16	1830000.0	48000.0	4	0
7202	2014-02-18	2034-04-18	466811.0	12.75	49.3	16	1100000.0	35000.0	4	0
7203	2014-02-18	2034-01-30	1616461.56	12.75	82.62	52	1760000.0	36083.25	5	0
7204	2014-02-18	2024-04-18	1556722.28	12.55	60.0	78	3000000.0	100000.0	4	0
7205	2014-02-18	2029-04-18	955013.1	12.75	81.88	74	1130000.0	26100.0	5	0
7206	2014-02-18	2028-12-18	456690.55	11.75	75.38	63	2010000.0	32441.2	4	0
7207	2014-02-18	2029-04-18	1552010.88	12.75	61.58	21	1829000.0	40000.0	3	0
7208	2014-02-18	2021-06-10	481209.54	12.15	79.43	54	1800000.0	41184.58	5	0
7209	2014-02-18	2024-04-18	1080221.04	12.75	43.75	32	1650000.0	50000.0	5	0
7210	2014-02-19	2038-10-11	2257678.94	11.75	86.95	66	2800000.0	40586.55	4	0
