Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
2	2031-02-01	195.47644918631488	53711864.36843924	550249.2936505628	3000785.3013586374	1708773.0571146905
2	2031-03-01	187.7440271060555	50711079.0670806	519399.42110407294	2279472.027443216	1048678.3118696562
2	2031-04-01	182.3123151111009	48431607.0396374	495892.44966684456	2182016.8601409374	982313.8411416295
2	2031-05-01	175.43961253868235	46249590.17949645	0.0	0.0	0.0
3	2019-04-01	22806.0	23250456384.01015	253402368.1331197	900540803.1517487	734859393.7254071
3	2019-05-01	22172.849380280713	22349915580.858402	243455605.1385322	752954625.0176789	591137537.8347939
3	2019-06-01	21671.78049302601	21596960955.84062	235091369.647375	637857708.3838263	478789936.94768876
3	2019-07-01	21256.175249681375	20959103247.4568	227991887.16612378	568860526.731447	412092544.0989539
3	2019-08-01	20906.388026312437	20390242720.725365	221677427.8603334	543047187.3225489	388111989.0459261
3	2019-09-01	20588.650442831724	19847195533.402725	215673045.0901571	519575888.2197925	366343139.3929652
3	2019-10-01	20294.127336861264	19327619645.182983	209942137.06518796	511502738.1211977	359770025.7453863
3	2019-11-01	19988.744341612906	18816116907.061863	204294735.86186782	513889213.4534353	363978833.75332135
3	2019-12-01	19657.699166957776	18302227693.608265	198626715.62185147	546689541.3695968	398751194.181309
3	2020-01-01	19292.358121566056	17755538152.23872	192592728.3577508	451640986.22463286	306288494.49353975
3	2020-02-01	18990.461717307295	17303897166.01421	187628329.4832834	422926433.6211796	280246233.0659976
3	2020-03-01	18672.547576480156	16880970732.392878	182973976.50969368	430408012.12199223	289553333.93755215
3	2020-04-01	18368.137907829958	16450562720.2709	178249626.19065118	420812344.1249233	282308687.0353063
3	2020-05-01	18039.259527050257	16029750376.146017	173629271.01532772	414486932.89459676	278176749.6336236
3	2020-06-01	17708.014821776087	15615263443.251427	169084102.31531444	399505841.48386914	265124753.0766595
3	2020-07-01	17402.104247985135	15215757601.767574	164701174.80869004	384281984.3027657	251770241.88758844
3	2020-08-01	17126.752368325084	14831475617.464703	160487261.61998063	378230097.6589867	247155178.0710419
3	2020-09-01	16835.25604789736	14453245519.805706	156341633.18678296	369933694.9955724	240531073.54267055
3	2020-10-01	16560.456951020675	14083311824.810228	152285587.89341396	382738536.1134342	254874949.32487756
3	2020-11-01	16261.977972176612	13700573288.696777	148088268.49391213	395171176.8618942	269072464.39771605
3	2020-12-01	15943.312043271033	13305402111.834946	143752636.32422483	418332711.25955975	294229304.6660513
3	2021-01-01	15595.154414276374	12887069400.57541	139164398.971133	336723691.8441838	226599836.17237097
3	2021-02-01	14566.439407272244	12550345708.731125	135468347.78067204	322255089.09691113	221294909.67664808
3	2021-03-01	13637.667715687867	12228090619.634197	131933457.27448504	313621991.0883695	220354258.87065417
