Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
1947	2016-12-29	2026-12-26	1545691.29	11.25	57.17	52	1650000.0	52346.96	3	0
1948	2016-12-22	2036-11-23	1946361.02	11.25	75.47	52	2000000.0	46552.0	3	0
1949	2016-12-08	2031-11-15	556491.85	11.25	15.04	52	1000000.0	36473.17	5	0
1950	2016-12-14	2026-12-12	1264662.49	11.25	71.05	59	1350000.0	51183.25	5	0
1951	2016-12-06	2026-11-10	1662159.96	12.9	31.41	2	1778187.88	80037.75	5	0
1952	2016-12-19	2041-12-15	1193295.49	11.25	83.02	52	2244000.0	51853.56	5	0
1953	2016-12-30	2028-12-15	1145333.57	11.5	50.83	59	1200000.0	35787.01	5	0
1954	2016-12-09	2041-11-15	1587492.48	11.9	63.62	63	1600000.0	42614.02	5	0
1955	2016-12-21	2026-08-15	1490417.51	11.5	52.57	52	1670000.0	59922.0	5	0
1956	2016-12-08	2031-11-18	678824.42	11.9	46.66	63	700000.0	33440.0	5	0
1957	2016-12-19	2036-12-03	982559.63	11.25	74.07	59	1000000.0	48100.66	3	0
1958	2016-12-21	2026-12-05	1181279.11	11.5	41.4	52	1780000.0	108521.69	5	0
1959	2016-12-13	2041-11-18	1418227.36	11.9	63.86	63	1429469.0	33240.21	4	0
1960	2017-02-07	2040-01-10	1594981.82	11.9	29.89	2	1739833.0	41063.0	4	0
1961	2017-02-14	2030-01-20	1105742.36	11.9	27.94	2	1148159.8	38719.49	4	0
1962	2016-12-14	2023-11-20	1685664.1	11.9	69.86	2	1914753.0	97709.16	5	0
1963	2016-12-15	2020-12-17	520889.03	11.9	39.09	2	950000.0	49815.92	5	0
1964	2016-12-15	2033-11-17	1119497.97	11.9	84.18	52	1650000.0	57750.0	3	0
1965	2017-01-26	2027-01-03	1131019.58	11.5	73.78	63	1200000.0	47850.0	4	0
1966	2016-12-16	2031-11-26	2661216.27	11.25	84.82	52	3850000.0	117734.51	5	0
1967	2016-12-16	2029-12-15	771072.76	11.5	58.09	52	1400000.0	39357.86	5	0
1968	2016-12-17	2024-11-20	1264819.88	11.5	33.65	78	1400000.0	45484.64	5	0
1969	2016-12-20	2031-11-25	2741265.17	11.9	71.64	52	3037692.0	113076.06	5	0
1970	2017-01-25	2031-12-27	536715.38	11.9	57.63	64	555014.0	32081.91	5	0
1971	2017-01-18	2041-12-20	1070436.52	11.5	54.17	63	1079000.0	24392.76	4	0
1972	2016-12-21	2018-02-02	0.0	11.9	50.64	2	1979926.65	91267.57	5	0
1973	2016-12-28	2026-12-27	1592514.8	11.25	48.88	59	1700000.0	95204.13	3	0
1974	2016-12-29	2034-12-07	298971.82	11.25	70.46	52	1972750.0	49763.03	5	0
1975	2016-12-22	2031-12-16	1524319.08	11.5	67.62	63	1570000.0	46244.36	5	0
1976	2016-12-29	2031-12-15	2861204.66	11.25	74.87	52	2950000.0	75952.72	3	0
1977	2012-07-11	2023-07-05	931428.56	12.5	69.9	2	1412000.0	44505.92	4	0
1978	2016-09-28	2020-09-15	499021.04	12.5	23.4	78	700000.0	43465.25	5	0
1979	2016-09-13	2041-08-27	4165752.45	13.0	49.12	78	4200000.0	97622.0	5	0
1980	2016-08-31	2020-06-20	336086.71	12.25	74.07	36	1000000.0	63742.96	5	0
1981	2016-11-23	2041-11-10	2973312.23	11.9	40.71	77	3450000.0	148922.6	5	0
1982	2016-10-21	2021-09-20	1046198.22	12.4	47.29	77	2500000.0	69986.2	5	0
1983	2016-12-13	2031-12-02	1473459.08	11.9	79.41	36	1520000.0	46090.24	5	0
1984	2016-11-03	2036-10-15	3683388.52	11.9	72.23	77	5610000.0	150951.05	5	0
1985	2016-06-21	2033-07-17	3359743.62	12.25	80.37	50	3900000.0	152851.55	6	0
1986	2016-12-15	2036-11-27	7872550.48	11.5	77.23	77	8000000.0	360000.0	6	0
1987	2015-12-28	2030-12-27	1905831.31	13.9	76.74	50	2300000.0	67442.0	5	0
1988	2015-12-28	2036-12-15	1485546.77	13.9	83.33	77	5600000.0	256115.47	5	0
1989	2016-01-29	2031-01-15	297250.91	14.15	78.3	48	1200000.0	72172.67	6	0
1990	2016-10-31	2036-10-12	3047110.73	11.9	32.26	77	4500000.0	130500.0	5	0
1991	2016-02-17	2027-01-27	2523812.18	13.9	37.94	77	2775000.0	86045.44	5	0
1992	2016-07-21	2021-07-11	718346.19	12.25	48.58	31	950000.0	52678.61	5	0
1993	2016-02-11	2027-01-15	1548255.67	14.15	29.61	77	1700000.0	70324.71	5	0
1994	2016-02-12	2036-02-10	4323348.23	14.9	67.6	50	4400000.0	152250.0	5	0
1995	2016-10-31	2041-10-25	1883631.97	11.9	77.26	50	3400000.0	111953.64	5	0
1996	2016-03-11	2036-02-18	1908828.96	13.95	50.62	50	2500000.0	77149.21	4	0
1997	2016-03-11	2030-02-25	450742.59	14.95	34.63	31	1128620.8	33298.46	5	0
1998	2016-03-16	2026-02-20	1343908.42	13.65	65.79	50	2500000.0	102531.88	5	0
1999	2017-01-10	2018-02-03	0.0	11.5	64.22	77	4200000.0	195719.01	5	0
2000	2016-03-18	2041-02-20	3515315.9	14.45	79.9	50	4000000.0	95700.0	5	0
2001	2016-10-21	2031-10-16	6838195.6	11.9	60.95	77	8500000.0	270198.62	5	0
2002	2016-04-07	2041-03-10	3733746.33	12.0	76.19	50	3783714.0	98969.74	5	0
2003	2016-08-11	2023-07-12	676915.45	12.5	35.97	50	1000000.0	60912.67	5	0
2004	2016-04-08	2026-03-15	772790.32	12.75	26.6	50	2000000.0	123818.13	5	0
2005	2016-04-19	2025-04-07	862515.13	13.95	39.84	50	1500000.0	130455.73	5	0
2006	2016-02-17	2041-01-27	1968277.11	13.9	69.62	50	2090000.0	50858.54	5	0
2007	2016-05-12	2036-05-10	3013972.9	12.25	44.21	77	3080000.0	107126.25	5	0
2008	2017-02-28	2042-02-03	5459355.33	11.5	50.29	77	6400000.0	131639.7	5	0
2009	2015-10-23	2035-09-26	878703.5	14.95	49.73	76	1000000.0	44401.88	5	0
2010	2016-03-03	2026-02-10	379525.83	13.65	26.27	50	1300000.0	63449.42	5	0
2011	2016-12-08	2025-10-16	1515076.96	11.5	80.0	31	2125600.0	52332.36	4	0
2012	2015-01-28	2020-01-15	687578.79	11.75	32.07	50	1500000.0	85000.0	4	0
2013	2016-10-26	2023-04-20	455183.15	12.25	85.0	50	4165000.0	99180.7	5	0
2014	2016-03-09	2041-02-27	1477155.19	13.7	34.01	77	3000000.0	260262.73	5	0
2015	2015-09-18	2020-09-15	752636.65	14.7	20.44	77	1700000.0	111108.87	5	0
2016	2016-10-28	2019-03-03	352344.26	12.9	25.77	77	1844080.24	116362.5	6	0
2017	2017-01-12	2021-12-14	623762.83	11.25	14.72	77	1100000.0	83594.13	5	0
2018	2016-12-29	2026-12-18	1125481.49	11.5	25.34	77	1200000.0	66371.29	4	0
2019	2016-07-11	2029-06-20	794735.16	11.5	41.16	36	1011000.0	25479.42	3	0
2020	2016-10-19	2028-09-25	2335574.79	12.9	66.36	50	2469020.47	77278.52	5	0
2021	2016-04-28	2036-04-05	2854884.28	12.25	81.9	50	3000000.0	99288.75	5	0
2022	2016-05-12	2031-04-02	868640.8	12.25	38.06	77	3000000.0	79258.61	5	0
2023	2015-08-04	2037-07-05	2806087.64	15.7	73.83	76	2850000.0	83520.0	5	0
2024	2016-12-08	2026-11-14	2710153.05	11.9	58.26	77	3789983.17	197521.7	5	0
2025	2015-08-12	2035-07-17	1123123.39	15.95	60.14	50	1600000.0	34385.61	4	0
2026	2016-12-19	2026-11-24	2751390.93	11.5	43.97	77	2950000.0	84102.6	5	0
2027	2016-12-05	2026-11-15	845827.81	11.9	45.97	77	2000000.0	207830.35	5	0
2028	2016-12-28	2024-11-19	1715065.97	11.5	47.06	77	2500000.0	147726.9	5	0
2029	2016-10-26	2036-10-10	3147208.69	11.9	57.66	50	3200000.0	78871.59	5	0
2030	2016-05-26	2025-12-15	657840.63	12.25	15.3	77	1000000.0	26371.58	3	0
2031	2016-12-13	2026-12-02	2728087.71	12.0	39.25	77	5300000.0	165571.73	5	0
2032	2016-12-29	2035-05-17	2469535.23	11.9	63.25	50	2747043.14	79105.97	4	0
2033	2016-05-19	2028-11-10	3621115.4	12.5	46.85	77	4500000.0	186932.82	5	0
2034	2016-12-21	2022-11-25	5110216.77	11.25	47.76	77	6000000.0	290551.56	5	0
2035	2017-02-20	2027-02-10	3944044.34	11.5	56.86	77	5200000.0	137176.75	5	0
2036	2015-10-21	2032-10-21	1753194.67	14.95	30.72	77	2000000.0	52869.96	5	0
2037	2016-05-24	2038-03-24	2453735.57	12.75	70.37	77	6000000.0	122702.83	5	0
2038	2016-04-25	2026-04-15	1641848.41	12.75	79.16	50	2480000.0	92424.59	5	0
2039	2016-04-26	2025-04-14	1264291.61	11.5	75.64	36	1444000.0	37802.32	5	0
2040	2016-06-01	2041-05-20	2398974.14	12.5	21.76	77	3300000.0	60485.67	5	0
2041	2016-12-27	2041-12-17	5932571.24	11.5	35.77	77	6000000.0	125000.0	5	0
2042	2016-07-29	2022-12-15	1092896.3	11.5	42.8	50	1750000.0	63827.74	6	0
2043	2016-06-21	2025-05-27	3620979.46	12.5	55.16	77	5300000.0	169257.58	5	0
2044	2016-07-05	2022-06-11	2401876.1	12.5	59.22	77	3000000.0	146460.58	5	0
2045	2016-06-29	2025-06-10	2624638.62	12.25	48.68	77	3000000.0	105000.0	5	0
2046	2016-06-30	2033-06-14	1160450.11	11.5	79.95	36	1200000.0	27543.85	5	0
2047	2016-09-23	2041-09-07	5534918.94	11.5	78.37	50	5638000.0	216279.28	5	0
2048	2016-06-28	2040-06-20	8570939.01	12.25	84.53	77	10200000.0	239824.83	5	0
2049	2016-06-21	2036-06-10	2399184.92	12.5	84.99	77	5978000.0	303473.44	5	0
2050	2016-06-22	2023-12-20	1224926.24	12.5	72.41	50	3108621.0	65000.0	5	0
2051	2016-06-29	2028-06-25	571328.76	12.25	64.63	50	5700000.0	187691.02	5	0
2052	2016-06-29	2019-03-20	280965.75	12.25	33.35	77	3100000.0	154446.83	5	0
2053	2016-07-06	2018-02-09	0.0	11.5	79.19	46	1110000.0	34800.0	5	0
2054	2016-06-24	2031-05-27	1431322.99	12.25	59.83	50	1950000.0	140934.04	5	0
2055	2016-11-11	2031-10-12	3869092.04	11.9	73.6	77	4000000.0	145044.53	5	0
2056	2016-06-24	2031-05-25	1368616.37	12.5	46.69	77	3000000.0	117842.5	5	0
2057	2016-06-29	2031-06-10	787368.32	12.25	79.98	77	3700000.0	137374.5	5	0
2058	2016-08-01	2023-07-17	3394966.2	12.25	34.07	77	4000000.0	142479.9	5	0
2059	2016-07-05	2019-04-11	446205.66	12.25	79.22	77	6960000.0	270229.76	5	0
2060	2016-07-11	2020-11-22	736762.42	12.5	22.2	77	2000000.0	101812.34	5	0
2061	2016-08-17	2018-11-12	287073.7	12.75	15.73	77	1000000.0	166124.37	5	0
2062	2016-07-19	2031-07-07	704605.3	12.5	19.87	50	1750000.0	149435.41	6	0
2063	2016-07-15	2021-07-05	4219932.85	12.25	60.06	50	7600000.0	671555.37	5	0
2064	2016-08-05	2031-07-20	3079495.93	12.5	66.81	50	3200000.0	138933.57	5	0
2065	2017-02-07	2019-11-20	456738.6	11.5	48.86	77	2000000.0	68730.0	5	0
2066	2017-02-17	2040-01-27	5423388.98	11.9	59.02	77	5476090.0	151504.71	5	0
2067	2016-12-20	2025-08-05	1899716.56	11.5	42.22	77	3000000.0	130342.86	5	0
2068	2016-06-08	2036-06-08	1118398.56	12.5	70.97	77	3525000.0	212164.65	5	0
2069	2016-12-06	2026-12-02	4139792.43	11.9	48.58	77	6000000.0	244420.54	5	0
2070	2016-10-26	2041-10-10	3172357.73	11.9	79.91	48	3200000.0	119759.11	5	0
2071	2016-05-31	2036-05-12	4696437.58	12.5	76.06	77	4800000.0	124705.64	6	0
2072	2016-04-21	2019-04-07	270259.1	12.25	15.43	50	1100000.0	197274.98	6	0
2073	2016-04-26	2028-02-27	4099198.01	12.5	66.6	77	4860000.0	117530.22	5	0
2074	2016-04-29	2024-07-22	3275223.31	12.25	72.01	77	5550000.0	136702.0	5	0
2075	2016-04-25	2021-03-27	1390417.35	12.25	40.23	77	2000000.0	100000.0	5	0
2076	2016-05-11	2041-04-15	2325384.23	12.5	74.92	77	12000000.0	226608.05	5	0
2077	2016-12-22	2026-11-27	2324188.63	11.5	56.71	77	2700000.0	143550.0	5	0
2078	2016-05-04	2041-04-27	2218361.76	12.25	72.82	77	8730000.0	105787.56	3	0
2079	2016-12-28	2036-12-15	3043728.93	11.25	32.69	77	3550000.0	119375.06	5	0
2080	2016-05-13	2036-04-15	1523108.05	12.25	31.69	77	3500000.0	174000.0	6	0
2081	2016-06-30	2039-08-15	3687431.64	11.5	72.19	50	3800000.0	87995.39	3	0
2082	2016-09-02	2036-08-15	2651205.42	12.25	52.77	50	2700000.0	78292.17	6	0
2083	2016-05-12	2041-04-16	1946413.93	13.0	49.16	50	3200000.0	70190.29	6	0
2084	2016-05-16	2031-04-27	1054056.73	12.25	37.2	50	2000000.0	87324.42	6	0
2085	2016-05-23	2041-05-10	6926479.47	12.5	67.48	77	7000000.0	166373.14	5	0
2086	2016-07-05	2031-06-20	2277730.54	11.5	76.29	50	3434474.0	81082.28	5	0
2087	2016-05-20	2026-05-18	3257161.94	12.25	78.69	50	3600000.0	126600.22	5	0
2088	2016-05-26	2022-03-10	4528700.68	12.5	42.91	77	6000000.0	218667.98	5	0
2089	2016-05-23	2019-12-15	1036753.56	12.5	64.04	77	3700000.0	147246.9	6	0
2090	2016-05-27	2021-05-20	2793618.32	11.0	30.8	77	6000000.0	279341.66	5	0
2091	2016-05-31	2019-05-15	434144.07	12.25	38.63	77	2550000.0	59277.29	4	0
2092	2016-06-06	2026-05-16	3152718.07	11.5	74.23	50	3500000.0	105795.42	5	0
2093	2016-05-25	2036-04-27	1565215.72	12.25	78.61	50	1900000.0	56231.0	4	0
2094	2016-07-12	2028-06-17	3354865.98	11.5	65.45	50	3600000.0	96555.42	5	0
2095	2016-12-16	2021-02-25	1512291.23	11.9	37.23	50	2615848.39	129900.05	6	0
2096	2016-06-16	2019-12-27	503485.39	12.5	59.83	50	3500000.0	98252.44	5	0
2097	2016-07-11	2034-07-10	2042640.33	11.5	44.81	50	2100000.0	66583.93	3	0
2098	2016-06-06	2029-10-20	3206063.86	12.25	83.14	50	3927511.0	90000.0	5	0
2099	2016-06-03	2022-10-25	1049728.46	12.5	29.82	50	1600000.0	96227.2	5	0
2100	2016-07-29	2040-11-20	679235.7	12.25	50.38	77	3500000.0	218498.48	6	0
2101	2014-12-23	2034-12-20	1341894.17	12.75	52.55	36	1400000.0	60263.57	5	0
2102	2014-12-26	2029-12-12	542579.4	12.5	35.75	46	594000.0	28710.0	5	0
2103	2017-02-28	2038-08-02	3123440.18	11.5	53.4	77	3174000.0	63075.0	5	0
2104	2014-05-23	2018-02-20	0.0	13.25	40.64	50	3000000.0	93113.66	5	0
2105	2014-10-31	2034-10-02	1201960.33	11.75	39.55	77	3150000.0	65559.36	5	0
2106	2014-06-16	2021-06-12	807841.57	13.5	76.2	50	2380000.0	89052.7	5	0
2107	2016-12-28	2021-12-17	1650720.36	11.5	29.31	77	2000000.0	233216.68	6	0
2108	2016-12-23	2031-12-15	9698998.9	11.25	58.48	77	10000000.0	274394.57	6	0
2109	2014-06-19	2039-05-20	972246.51	12.25	50.76	36	1000000.0	26180.13	5	0
2110	2014-06-09	2021-06-02	1256279.29	12.5	46.94	50	2160000.0	137896.35	5	0
2111	2014-06-10	2029-05-12	472828.88	12.5	35.41	77	2400000.0	96103.53	5	0
2112	2014-07-11	2021-06-19	319886.66	12.5	24.73	77	1900000.0	65977.88	5	0
2113	2014-06-16	2024-05-17	1551964.09	12.75	74.43	50	4320000.0	130205.54	6	0
2114	2014-10-15	2031-10-15	2134020.61	11.5	65.12	50	2360000.0	53181.58	5	0
2115	2016-06-27	2041-06-13	3611324.5	12.5	55.88	77	4100000.0	119569.22	5	0
2116	2014-10-29	2031-10-15	2774827.87	12.75	55.8	77	4000000.0	150000.0	5	0
2117	2016-12-29	2034-11-15	3703912.4	11.5	65.75	77	3900000.0	180334.59	5	0
2118	2016-12-07	2026-11-19	1701191.28	11.5	80.0	36	1824000.0	73897.96	5	0
2119	2016-10-27	2036-10-25	2685503.07	11.9	85.0	50	4549000.0	121800.0	5	0
2120	2014-06-30	2030-06-10	992157.63	12.75	84.96	77	4675000.0	143082.16	6	0
2121	2016-05-19	2032-08-27	1082260.92	11.5	65.37	46	1200000.0	35705.25	3	0
2122	2016-04-13	2018-02-16	0.0	13.0	57.37	77	4000000.0	97152.89	5	0
2123	2014-07-09	2029-06-17	1851805.86	12.75	76.94	50	3650000.0	108722.68	5	0
2124	2014-07-15	2032-06-25	1266217.91	12.75	79.71	50	3200000.0	113100.0	4	0
2125	2014-07-23	2021-06-25	900269.86	11.75	28.62	77	2470000.0	87000.0	6	0
2126	2016-12-23	2041-12-20	741152.28	11.9	62.33	77	5500000.0	140751.81	5	0
2127	2017-02-06	2037-01-05	3155607.07	11.5	79.27	50	3200000.0	79991.94	5	0
2128	2014-08-14	2029-08-14	527698.97	12.25	26.21	77	2400000.0	76068.15	5	0
2129	2016-11-01	2036-10-21	4002329.11	11.9	58.36	77	4800000.0	131151.11	5	0
2130	2014-06-02	2029-05-26	1061789.85	13.0	59.12	50	1963325.0	87000.0	5	0
2131	2014-11-28	2027-11-02	1855364.11	12.5	41.29	50	2300000.0	127762.58	5	0
2132	2016-10-10	2041-10-02	3758645.97	11.9	75.91	77	4845936.0	94924.23	5	0
2133	2016-12-27	2041-12-20	3023007.28	11.5	55.17	77	4000000.0	195391.97	5	0
2134	2016-11-24	2028-02-27	1704972.09	11.9	48.45	77	3100000.0	118755.0	3	0
2135	2016-10-26	2026-10-15	1581161.82	12.25	70.14	50	1700000.0	63312.53	5	0
2136	2016-11-24	2036-11-15	3939538.5	11.9	70.32	77	4000000.0	152567.5	5	0
2137	2016-10-14	2031-10-12	2092321.05	11.9	37.49	77	3800000.0	307935.72	5	0
2138	2017-02-06	2028-05-05	3204251.24	11.5	72.77	77	4400000.0	140030.0	5	0
2139	2014-04-08	2019-03-15	379977.18	11.5	23.81	77	1400000.0	75000.0	5	0
2140	2016-10-13	2030-10-12	2309160.76	11.9	72.77	50	2400000.0	81130.0	5	0
2141	2014-09-15	2024-09-10	1609020.06	11.5	67.89	76	2600000.0	52026.45	5	0
2142	2014-10-28	2034-10-05	1147145.97	12.25	23.01	77	1500000.0	44383.33	6	0
2143	2014-07-21	2029-06-26	678888.78	12.25	57.71	46	1400000.0	56871.94	5	0
2144	2014-08-01	2039-07-02	436428.26	12.25	69.98	50	2231000.0	59812.73	5	0
2145	2016-01-26	2021-01-20	1084716.83	14.15	23.14	77	1609596.0	80366.72	5	0
2146	2016-09-26	2023-09-17	698435.95	12.25	68.6	46	1000000.0	41226.5	4	0
2147	2014-03-17	2032-03-07	1933134.94	13.25	41.95	50	2500000.0	70000.0	5	0
2148	2014-03-19	2021-03-17	660825.66	11.5	34.35	77	2800000.0	149805.47	5	0
2149	2014-03-25	2029-03-22	1100864.55	13.25	67.44	50	2500000.0	69397.75	5	0
2150	2016-10-19	2036-09-25	1229556.38	11.9	56.92	50	3500000.0	221746.08	5	0
2151	2014-08-25	2026-08-02	2494080.33	11.5	68.72	77	4000000.0	103466.7	5	0
2152	2014-05-29	2018-02-08	0.0	13.25	57.91	47	1600000.0	40800.61	5	0
2153	2017-02-28	2032-02-13	829838.34	11.5	59.86	76	850000.0	26687.97	5	0
2154	2014-05-23	2032-05-20	2189153.25	13.25	56.03	50	2383933.65	60000.0	5	0
2155	2014-04-17	2021-03-20	1456690.22	12.5	38.85	77	2714177.0	90079.8	5	0
2156	2014-04-23	2039-04-22	767630.19	12.5	46.8	76	789000.0	19140.0	5	0
2157	2014-04-16	2021-04-02	373987.43	11.5	10.47	77	1100000.0	43500.0	5	0
2158	2014-04-17	2034-03-27	2293193.08	12.5	82.81	77	5652500.0	123968.08	5	0
2159	2016-02-26	2018-02-14	0.0	13.65	68.75	48	1650000.0	45618.58	5	0
2160	2016-11-17	2041-11-15	3154951.63	11.9	69.35	50	3182681.0	63435.94	5	0
2161	2014-04-25	2029-04-03	2919915.74	13.25	68.31	77	4340000.0	135000.0	5	0
2162	2016-08-17	2026-08-13	1747836.61	12.25	51.22	50	1900000.0	80005.2	5	0
2163	2014-08-14	2029-07-15	1883027.95	12.25	30.99	77	2300000.0	81319.58	5	0
2164	2014-09-05	2029-08-27	1868391.24	12.5	85.29	50	2076210.0	55814.56	5	0
2165	2014-10-17	2020-10-14	838622.16	12.0	69.97	77	4620000.0	140927.24	5	0
2166	2014-11-07	2026-10-10	1497734.9	12.75	55.85	50	2400000.0	70869.61	5	0
2167	2016-04-28	2025-01-02	1583857.51	12.5	27.08	77	2500000.0	130593.66	5	0
2168	2017-01-23	2026-12-27	2625292.14	11.5	49.68	77	2800000.0	120007.8	5	0
2169	2014-10-24	2029-09-27	1619059.67	12.75	84.92	46	1785000.0	48966.05	5	0
2170	2016-06-06	2024-03-20	804419.47	12.5	37.95	50	1450900.0	35172.57	4	0
2171	2014-11-07	2019-10-15	758450.87	12.5	41.31	50	2000000.0	150000.0	5	0
2172	2016-11-02	2031-10-22	1452423.86	12.25	67.9	50	1500000.0	88594.56	5	0
2173	2016-01-29	2026-01-15	1335226.71	13.65	37.31	50	1500000.0	52816.29	5	0
2174	2014-11-18	2039-11-15	481609.43	12.75	48.44	50	1395000.0	51433.21	5	0
2175	2016-09-13	2041-09-10	2526106.99	11.5	78.98	50	2551000.0	173051.83	5	0
2176	2014-12-05	2034-11-15	1717220.68	12.5	44.97	77	2700000.0	78798.5	5	0
2177	2014-11-24	2026-11-16	1539673.03	13.0	54.05	77	4000000.0	150222.16	5	0
2178	2015-12-17	2030-11-18	404725.99	13.9	62.88	46	760000.0	23180.45	5	0
2179	2014-11-21	2039-11-20	1250021.97	13.0	74.76	36	1425000.0	43765.97	3	0
2180	2016-05-10	2041-04-11	4252380.92	12.25	58.47	77	4300000.0	136877.86	6	0
2181	2014-12-18	2019-11-20	290044.39	11.75	46.97	36	1000000.0	33961.11	5	0
2182	2016-03-10	2026-03-05	1751868.05	13.65	78.37	77	4460000.0	232121.53	5	0
2183	2014-12-05	2034-11-20	1492870.65	12.75	49.53	50	2100000.0	66988.35	5	0
2184	2014-12-08	2029-11-27	1677746.22	13.0	39.36	50	2500000.0	119626.33	5	0
2185	2016-02-18	2039-01-27	1401164.67	13.65	58.24	50	2382700.0	57739.82	4	0
2186	2014-12-15	2019-11-20	140400.36	11.75	26.61	77	3800000.0	287649.02	5	0
2187	2017-02-16	2032-01-20	1551395.25	11.5	39.88	50	1600000.0	94995.99	5	0
2188	2016-02-03	2041-01-27	3164708.14	13.65	54.1	77	3200000.0	138362.91	5	0
2189	2014-12-18	2034-11-20	1779309.05	15.75	42.34	77	7000000.0	273031.0	5	0
2190	2016-05-24	2029-07-27	3193323.88	12.25	81.58	50	3570000.0	130605.75	5	0
2191	2016-11-23	2031-11-15	3722454.75	11.9	78.51	50	4100000.0	181351.84	5	0
2192	2014-10-16	2026-10-15	498222.65	12.25	39.67	48	585000.0	18039.75	5	0
2193	2014-08-11	2024-07-25	2709905.26	12.25	52.31	77	3500000.0	54990.59	5	0
2194	2014-10-23	2018-02-17	0.0	12.0	59.94	77	3600000.0	148137.05	5	0
2195	2014-10-20	2034-10-08	1689591.56	12.25	54.2	50	3800000.0	117464.18	5	0
2196	2016-05-27	2031-05-02	991584.09	11.5	73.42	46	1039600.0	40070.85	5	0
2197	2014-08-19	2039-07-25	1576044.68	12.25	54.44	50	1618000.0	39238.78	6	0
2198	2016-04-22	2034-09-27	3641748.24	12.25	33.93	77	4000000.0	317359.91	6	0
2199	2016-04-19	2031-04-15	979758.34	13.0	49.43	77	2600000.0	71877.14	5	0
2200	2014-08-29	2024-08-27	1833685.71	12.25	66.03	50	2350000.0	73300.11	6	0
2201	2016-11-14	2028-12-11	2045503.64	11.9	48.24	77	2600000.0	116292.2	6	0
2202	2016-02-15	2023-01-16	746159.53	13.9	27.2	50	1500000.0	61301.99	5	0
2203	2016-03-11	2041-02-25	3640661.87	13.65	75.06	77	3680000.0	141541.12	5	0
2204	2017-02-07	2027-02-05	3004675.14	11.5	54.83	77	5000000.0	147210.37	5	0
2205	2014-09-17	2024-09-02	817157.48	12.0	43.4	46	1500000.0	61643.08	5	0
2206	2014-09-26	2034-09-20	2359670.86	12.25	53.28	50	3000000.0	68963.22	5	0
2207	2014-09-29	2018-02-26	0.0	12.75	84.94	50	5075000.0	103576.93	5	0
2208	2014-09-23	2034-09-19	1048487.26	12.75	83.69	50	5015000.0	122682.1	5	0
2209	2016-11-18	2028-11-10	2175644.88	11.9	70.17	50	2284000.0	72597.94	5	0
2210	2014-11-12	2024-10-20	1412383.12	12.5	52.34	50	2440000.0	63386.83	5	0
2211	2014-09-19	2021-08-27	699091.05	12.25	23.07	77	2500000.0	56756.03	5	0
2212	2014-09-24	2029-09-10	2476904.42	12.0	76.84	50	2747761.0	111504.18	5	0
2213	2016-08-03	2018-11-26	146201.54	12.5	18.26	77	1000000.0	83853.79	6	0
2214	2016-11-02	2026-10-27	233388.28	11.9	42.8	77	3000000.0	222180.5	5	0
2215	2014-10-20	2029-10-15	1599763.42	12.0	66.71	77	2641000.0	95000.0	5	0
2216	2014-10-10	2039-09-27	852323.42	12.25	38.63	77	3000000.0	76982.12	6	0
2217	2016-08-29	2031-08-03	2691325.9	11.5	78.94	50	2800000.0	67504.63	5	0
2218	2017-02-13	2024-01-25	877179.91	11.5	48.94	50	1600000.0	69500.0	5	0
2219	2014-10-14	2025-09-17	820328.78	12.25	53.48	76	1000000.0	32499.87	5	0
2220	2014-10-07	2027-09-09	1041820.96	12.25	20.64	77	2600000.0	79270.09	6	0
2221	2014-10-20	2025-10-14	1154916.78	13.0	67.35	50	3500000.0	91350.0	5	0
2222	2016-02-24	2022-02-02	490091.32	13.65	46.23	46	700000.0	58180.05	5	0
2223	2014-10-14	2024-09-15	1076532.3	12.25	31.38	77	2000000.0	103614.93	5	0
2224	2014-07-14	2034-07-05	2459639.77	11.75	61.0	50	2600000.0	70000.0	5	0
2225	2016-08-04	2031-07-15	2627240.54	12.5	53.65	77	3000000.0	100050.0	5	0
2226	2016-08-05	2018-02-03	0.0	12.25	74.51	50	3300000.0	83217.25	5	0
2227	2016-11-28	2031-11-25	1110458.48	11.9	60.0	50	1948800.0	77140.43	5	0
2228	2016-11-24	2036-10-25	4230581.06	11.9	67.59	77	4500000.0	85812.18	5	0
2229	2016-12-01	2020-04-27	2691944.57	11.9	63.66	77	5300000.0	338559.71	6	0
2230	2017-01-27	2022-09-03	789180.89	11.5	37.82	50	1600000.0	70000.0	6	0
2231	2016-12-05	2031-11-07	250302.21	11.9	17.44	77	1200000.0	171137.34	5	0
2232	2016-12-28	2027-12-02	5592293.49	11.5	61.69	77	5920000.0	150000.0	5	0
2233	2016-11-28	2034-11-02	2432226.65	12.9	45.76	50	2480564.93	171700.71	6	0
2234	2016-11-29	2041-11-15	1969254.77	11.9	34.97	77	2000000.0	68875.98	5	0
2235	2016-11-25	2022-09-16	463488.8	12.9	23.48	50	1217483.71	92505.01	5	0
2236	2016-12-15	2028-11-25	2797095.06	11.9	46.08	77	2936546.0	73358.4	3	0
2237	2016-12-06	2032-11-25	2121636.13	11.5	83.2	50	2635000.0	65290.9	4	0
2238	2016-11-30	2026-11-05	801145.81	11.9	45.29	50	1400000.0	93012.91	3	0
