Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
8477	2013-04-05	2028-03-28	533530.78	12.35	30.78	66	1130000.0	56166.39	5	0
8478	2013-05-16	2028-07-14	1247607.33	12.75	55.93	66	1500000.0	42691.94	5	0
8479	2014-06-26	2029-08-24	3649704.79	13.75	80.55	77	4580000.0	149294.6	6	0
8480	2014-06-23	2032-05-28	2357576.96	12.55	59.28	77	3000000.0	55988.52	5	0
8481	2014-04-08	2018-09-07	0.0	12.75	50.09	77	3244000.0	90000.0	6	0
8482	2013-09-04	2037-02-18	1855193.94	13.35	61.7	77	3835000.0	74914.98	5	0
8483	2013-08-19	2033-04-28	2680406.84	13.35	55.07	77	3500000.0	64333.85	5	0
8484	2013-02-19	2019-05-10	233399.87	15.75	46.54	77	2642000.0	90000.0	5	0
8485	2012-12-07	2028-02-07	1301386.22	13.55	45.84	77	3068000.0	60000.0	6	0
8486	2012-10-16	2027-12-16	316504.34	16.05	82.46	77	2435880.0	70000.0	5	0
8487	2012-08-29	2021-12-28	602173.14	14.55	45.42	77	2200000.0	20000.0	6	0
8488	2012-06-18	2032-08-18	2144622.58	14.35	58.03	77	2355000.0	56550.0	6	0
8489	2014-06-02	2029-08-02	1749320.93	12.05	52.28	77	2001000.0	70000.0	5	0
8490	2012-05-17	2022-07-15	1318083.55	13.05	50.03	77	2500000.0	50000.0	3	0
8491	2007-12-10	2023-02-10	1442037.89	13.25	71.95	77	3070000.0	65000.0	3	0
8492	2007-07-04	2026-09-04	943784.5	14.5	34.99	77	2500000.0	50613.65	3	0
8493	2013-09-04	2023-11-03	467237.0	14.8	46.82	1	700000.0	22000.0	5	0
8494	2013-08-28	2026-01-28	718261.25	14.55	80.65	1	1000000.0	23898.67	4	0
8495	2008-07-11	2023-09-11	737419.54	13.95	53.23	4	1400000.0	31641.58	3	0
8496	2014-09-05	2028-05-10	1728132.55	10.5	78.43	66	2400000.0	64000.0	5	0
8497	2013-12-25	2024-12-18	1117326.82	10.6	79.18	63	1985000.0	35571.03	5	0
8498	2014-10-30	2039-12-30	1844937.96	10.5	74.33	66	1920000.0	36741.94	5	0
8499	2014-09-25	2018-09-01	0.0	10.5	76.7	66	2160000.0	31920.47	5	0
8500	2013-11-11	2020-05-11	286831.03	10.6	58.46	66	1500000.0	27876.06	5	0
8501	2011-12-30	2027-02-26	4259190.74	12.55	47.79	77	5600000.0	356028.65	5	0
8502	2013-02-19	2028-04-19	881318.97	15.15	69.18	54	1473500.0	27028.85	5	0
8503	2013-07-16	2028-09-15	1359199.75	15.55	56.02	54	2000000.0	42800.0	4	0
8504	2014-04-19	2034-06-19	1867109.94	12.15	59.88	54	2000000.0	71672.35	5	0
8505	2014-07-02	2031-09-02	908912.46	12.55	79.63	12	1001000.0	19466.67	4	0
8506	2014-04-23	2034-05-18	1107407.54	12.55	80.02	12	1237140.0	27912.5	5	0
8507	2014-10-30	2024-12-30	1750190.8	13.05	56.92	28	2304000.0	100000.0	5	0
8508	2014-07-16	2018-09-17	0.0	12.55	77.65	28	1320000.0	35000.0	5	0
8509	2014-06-03	2023-02-10	435026.6	12.05	76.38	28	1718580.0	58379.68	5	0
8510	2014-05-27	2039-07-27	2456218.26	11.65	68.0	28	2550000.0	20891.18	5	0
8511	2014-03-13	2022-05-13	831127.05	12.75	55.47	28	1475400.0	60000.0	4	0
8512	2013-08-20	2018-09-01	0.0	14.55	72.91	28	2000000.0	56213.2	5	0
8513	2013-08-09	2028-10-09	1480783.02	14.55	73.6	28	1759080.0	38520.0	5	0
8514	2014-10-31	2031-04-10	2815535.34	12.95	71.42	77	3278000.0	88435.37	5	0
8515	2014-11-05	2027-07-12	2158262.62	13.45	79.44	77	3040000.0	52310.3	5	0
8516	2014-07-04	2030-09-04	1078539.22	13.15	44.18	23	1200000.0	40000.0	4	0
8517	2014-05-21	2039-07-21	1417455.68	12.05	60.47	27	1493000.0	43899.66	5	0
8518	2014-04-11	2034-06-09	2044997.34	11.75	78.99	54	2196000.0	21517.43	5	0
8519	2014-09-18	2033-11-18	2737722.63	13.45	60.61	77	3700000.0	70000.0	3	0
8520	2012-12-15	2027-10-11	1895892.77	15.35	56.58	77	4668000.0	60000.0	5	0
8521	2012-11-13	2028-01-13	809868.41	14.05	24.55	77	1500000.0	45000.0	5	0
8522	2012-10-03	2027-12-03	806497.15	14.05	44.55	77	1617000.0	50000.0	5	0
8523	2012-09-27	2032-11-26	2752810.92	14.35	52.69	77	3000000.0	92500.0	5	0
8524	2008-07-17	2026-08-28	942030.65	14.95	67.35	77	2616000.0	60900.0	5	0
8525	2014-09-23	2018-12-28	45688.62	13.45	55.56	54	1966840.0	85000.0	5	0
8526	2014-06-02	2034-08-02	1873304.81	12.15	61.85	54	2004000.0	54930.0	5	0
8527	2014-05-22	2029-07-20	913098.87	12.15	72.03	54	2240000.0	44970.15	5	0
8528	2013-08-09	2023-06-19	752789.28	10.6	63.11	66	1430000.0	31341.58	5	0
8529	2014-08-19	2028-10-19	960767.48	13.15	53.63	12	1100000.0	45000.0	5	0
8530	2014-10-31	2034-04-28	1601801.8	10.5	76.54	54	1736000.0	55092.53	5	0
8531	2012-09-11	2024-03-11	1645528.11	10.8	85.86	78	3000000.0	65886.48	5	0
8532	2014-08-27	2034-10-27	13905129.9	10.5	57.34	77	15000000.0	391636.99	5	0
8533	2013-08-01	2025-04-18	2629544.9	10.9	63.82	77	4939000.0	94998.83	6	0
8534	2014-08-22	2025-08-18	866428.14	10.5	56.18	57	1350000.0	45998.36	5	0
8535	2014-01-29	2029-03-29	1132462.21	10.6	79.88	57	1350000.0	24272.44	5	0
8536	2015-03-12	2026-04-28	530937.1	14.95	41.81	54	750000.0	26902.66	5	0
8537	2014-09-27	2044-11-25	2462521.59	10.5	80.0	72	2520000.0	23164.41	5	0
8538	2014-09-25	2029-11-23	3442361.09	10.5	77.11	77	5000000.0	147666.28	5	0
8539	2014-08-07	2043-10-07	14527161.05	10.5	74.3	77	14920000.0	227066.4	5	0
8540	2013-10-23	2033-12-23	4560660.41	10.9	74.26	77	5000000.0	57243.49	5	0
8541	2013-05-30	2026-11-10	1910817.1	10.7	63.47	77	2900000.0	56114.26	5	0
8542	2014-08-28	2034-08-10	2863498.79	10.5	84.67	78	4377500.0	32501.19	5	0
8543	2014-03-14	2029-05-14	1640404.7	10.6	79.97	35	1936000.0	44554.91	5	0
8544	2012-08-30	2027-10-29	926538.05	10.8	86.11	63	1160000.0	22644.89	5	0
8545	2014-10-29	2029-12-10	846223.15	10.75	75.36	61	1040000.0	19036.71	5	0
8546	2014-09-17	2029-11-16	705098.72	10.5	62.26	35	800000.0	20684.17	5	0
8547	2014-09-04	2034-11-03	1283439.25	10.5	73.94	35	1376000.0	31567.81	3	0
8548	2014-10-22	2030-12-20	2234573.4	10.75	70.91	61	3000000.0	47644.28	6	0
8549	2014-09-11	2029-09-10	869877.44	10.5	62.5	52	1450000.0	32998.85	5	0
8550	2013-08-14	2030-06-10	3433815.12	10.9	74.69	77	4250000.0	72139.75	5	0
8551	2014-08-29	2028-10-18	1304191.64	10.1	78.17	78	4000000.0	77058.31	5	0
8552	2014-10-29	2020-01-10	274624.92	10.75	53.51	77	1700000.0	74513.95	5	0
8553	2014-10-14	2029-12-14	8668106.96	10.75	74.5	77	9920000.0	280578.22	5	0
8554	2013-07-16	2023-07-10	721437.97	10.6	35.72	35	1450000.0	30373.38	6	0
8555	2014-02-20	2029-04-20	1701150.35	10.1	75.19	38	2000000.0	56620.71	3	0
8556	2013-10-05	2028-12-05	957092.76	10.6	76.8	46	3080000.0	147079.04	5	0
8557	2014-07-18	2028-06-12	960012.0	10.5	85.0	4	1836000.0	154621.22	5	0
8558	2014-08-07	2018-09-29	0.0	10.5	78.43	36	1600000.0	22776.36	5	0
8559	2013-12-21	2028-12-28	540321.05	10.6	76.07	60	1160000.0	51234.68	5	0
8560	2014-10-28	2029-02-12	958864.62	10.75	72.96	33	1700000.0	20310.06	5	0
8561	2014-09-30	2029-11-30	1994439.74	10.5	74.19	78	2300000.0	28941.61	5	0
8562	2014-09-29	2039-10-18	2496742.23	10.5	62.55	78	2600000.0	49972.17	5	0
8563	2014-08-26	2027-09-10	1592896.62	10.5	77.26	24	1940000.0	47248.73	6	0
8564	2014-10-27	2020-01-10	166517.48	10.75	62.68	59	2200000.0	57518.23	5	0
8565	2014-08-22	2024-09-10	638271.89	10.5	57.62	59	1100000.0	28026.08	5	0
8566	2013-10-31	2028-12-29	498970.05	10.6	56.7	59	1100000.0	20256.18	5	0
8567	2014-09-12	2034-07-10	765812.38	10.5	66.67	37	1500000.0	24329.4	5	0
8568	2014-03-31	2018-09-08	0.0	10.6	79.32	63	1680000.0	27603.06	5	0
8569	2013-08-29	2020-04-10	338611.36	10.9	79.68	34	2224000.0	85086.09	5	0
8570	2013-10-04	2028-12-04	660805.3	10.6	76.19	42	800000.0	31496.94	5	0
8571	2014-07-24	2029-09-24	1720483.73	10.5	80.0	11	2000000.0	57085.07	5	0
8572	2014-10-29	2025-01-10	1249698.72	10.5	79.3	24	2080000.0	58742.97	5	0
8573	2013-12-17	2020-03-18	272212.31	10.6	75.28	19	1800000.0	26106.7	5	0
8574	2014-09-05	2029-11-05	1210190.0	10.5	79.95	46	1400000.0	25008.93	5	0
8575	2014-07-31	2019-11-18	243638.27	10.5	82.61	69	1900000.0	46709.62	5	0
8576	2014-08-14	2029-10-12	1339423.02	10.5	48.44	78	1550000.0	36422.4	5	0
8577	2014-07-16	2044-03-18	2798677.09	10.5	75.2	78	2880000.0	52949.79	5	0
8578	2014-09-05	2026-11-18	879656.86	10.5	79.33	74	1190000.0	40731.2	5	0
8579	2014-07-25	2030-09-25	2807672.03	10.5	73.31	72	3200000.0	51578.32	4	0
8580	2014-07-21	2027-04-12	1070594.13	10.5	73.06	4	1600000.0	44008.41	5	0
8581	2011-06-30	2019-07-18	131037.14	10.6	48.09	54	1760000.0	42191.35	5	0
8582	2014-07-24	2039-09-23	3564271.24	10.5	79.46	77	3720000.0	98382.67	5	0
8583	2013-08-06	2028-10-06	1411591.54	16.3	53.29	4	1668000.0	36495.81	5	0
8584	2013-02-13	2019-10-18	245648.03	14.65	67.71	72	2160000.0	41580.33	3	0
8585	2014-07-31	2024-08-19	750748.35	13.15	45.1	21	1479400.0	100000.0	4	0
8586	2014-04-09	2039-06-09	1157285.87	12.15	48.78	21	1200000.0	20820.82	5	0
8587	2014-04-10	2039-06-10	792531.29	12.35	45.05	21	820000.0	16851.95	5	0
8588	2014-03-19	2039-05-19	148349.14	12.15	71.32	21	1840000.0	38665.66	5	0
8589	2014-02-18	2029-04-18	1589680.64	12.75	61.58	21	1829000.0	40000.0	3	0
8590	2014-05-08	2029-07-06	1734908.94	11.65	61.57	71	2006000.0	63548.23	5	0
8591	2014-03-21	2025-12-29	976959.51	11.65	48.28	71	1570000.0	28944.0	4	0
8592	2014-09-29	2026-08-28	911096.09	12.05	50.53	55	1248000.0	35830.67	4	0
8593	2014-09-02	2029-11-02	1108523.36	16.35	67.63	55	1250410.0	31964.17	5	0
8594	2014-08-25	2018-09-01	0.0	16.05	53.62	55	2000000.0	52676.57	5	0
8595	2014-08-20	2034-01-18	747174.89	12.05	75.45	21	1260000.0	48570.0	5	0
8596	2014-07-28	2029-09-28	961264.84	16.05	56.33	55	1090000.0	40431.19	3	0
8597	2014-07-17	2034-09-15	1216823.97	16.05	63.73	55	1293000.0	29536.75	4	0
8598	2014-07-15	2024-09-13	878733.69	16.05	47.97	55	1300000.0	46701.69	3	0
8599	2014-06-11	2034-08-11	937605.26	12.15	59.87	55	1001000.0	25150.0	5	0
8600	2014-05-26	2029-07-26	915571.31	15.55	45.1	55	1050000.0	24012.0	3	0
8601	2014-05-22	2024-07-22	666569.21	16.25	66.72	55	920000.0	24084.09	4	0
8602	2014-06-02	2029-08-02	765184.32	12.85	59.59	55	870000.0	22250.0	5	0
8603	2014-05-22	2026-07-22	387315.13	13.15	60.66	55	1110000.0	27584.88	5	0
8604	2014-04-23	2023-06-28	328732.01	12.55	69.66	55	1100000.0	13271.0	5	0
8605	2014-04-10	2033-12-28	1220427.78	11.65	67.36	55	1750000.0	35000.0	3	0
8606	2014-04-04	2029-06-04	943911.71	12.25	69.23	55	1555000.0	36556.32	5	0
8607	2014-07-21	2029-09-21	885704.32	15.55	47.6	55	1010000.0	32174.79	5	0
8608	2014-03-19	2029-05-18	2405276.48	11.75	57.14	14	2800000.0	32504.87	5	0
8609	2014-05-20	2018-09-19	0.0	12.75	79.84	14	3200000.0	52231.19	4	0
8610	2014-07-17	2031-10-28	1543862.73	12.15	58.11	14	2150000.0	38823.3	5	0
8611	2013-07-22	2028-09-22	859781.87	16.05	45.87	58	1000000.0	40000.0	3	0
8612	2014-04-24	2029-06-22	1262611.49	12.9	76.86	4	1445000.0	21433.04	4	0
8613	2014-04-01	2029-06-01	1281750.69	11.65	62.77	4	1494000.0	41181.85	4	0
8614	2014-04-08	2025-08-11	664270.41	12.15	62.43	4	1080000.0	23424.09	4	0
8615	2014-03-07	2029-05-07	767326.46	12.25	78.72	4	1354050.0	31629.62	4	0
8616	2014-03-14	2029-05-14	1290725.23	12.75	81.15	4	1485000.0	24073.25	5	0
8617	2014-03-04	2029-05-04	1035629.99	12.15	52.63	4	1200000.0	43419.16	5	0
8618	2013-09-09	2028-11-09	867577.43	13.7	68.42	4	1026270.0	22620.0	5	0
8619	2014-04-18	2029-06-18	1088270.26	12.55	61.58	11	1250000.0	34875.31	5	0
8620	2015-04-01	2027-10-18	1586311.41	16.55	42.63	77	2000000.0	49000.0	5	0
8621	2014-09-03	2041-11-01	2375978.01	13.65	60.25	77	2427000.0	45865.9	3	0
8622	2013-07-11	2043-08-10	1610361.4	14.35	58.47	3	1678000.0	40062.5	5	0
8623	2014-07-25	2029-09-25	1053987.99	12.55	58.94	64	1200000.0	39841.82	5	0
8624	2014-05-13	2027-06-18	701988.05	12.75	65.5	64	900000.0	17009.15	4	0
8625	2014-09-30	2024-07-29	792202.62	13.95	80.88	74	1210000.0	34800.0	4	0
8626	2014-02-13	2034-03-20	608494.95	13.45	51.33	30	889980.0	24567.0	5	0
8627	2012-08-15	2022-10-14	828182.08	15.05	50.65	3	1480000.0	46991.99	5	0
8628	2014-05-06	2029-05-28	1248738.01	11.75	76.52	10	2040000.0	16900.55	5	0
8629	2014-03-26	2031-06-18	1922427.81	11.75	72.7	10	2250000.0	27502.35	6	0
8630	2014-03-14	2024-09-30	285941.71	11.65	54.33	10	1072000.0	20065.48	5	0
8631	2014-09-11	2034-11-10	977830.59	12.05	56.0	26	1040000.0	30000.0	4	0
8632	2013-07-12	2028-09-12	1117028.76	14.55	76.75	26	1328600.0	29850.37	5	0
8633	2013-06-14	2028-08-14	900331.21	16.15	55.26	18	1050000.0	30100.0	4	0
8634	2014-03-19	2029-04-18	1169004.76	12.15	70.08	55	1836000.0	23285.31	5	0
8635	2012-01-19	2030-03-19	307786.96	13.35	65.13	72	3400000.0	69600.0	5	0
8636	2014-03-14	2029-05-14	1209347.44	15.65	65.73	55	1400000.0	37000.0	5	0
8637	2014-02-21	2029-03-28	1076846.32	12.15	70.98	55	1653900.0	34001.81	4	0
8638	2014-04-23	2029-06-22	1215418.46	12.3	80.0	43	1400000.0	45897.0	5	0
8639	2014-04-25	2044-06-24	1198147.43	12.65	69.6	43	1218000.0	20502.51	5	0
8640	2014-03-25	2034-05-25	967719.59	12.75	50.84	43	1034000.0	100000.0	3	0
8641	2014-03-27	2020-07-10	783423.34	11.75	76.66	43	2368820.0	78465.12	5	0
8642	2014-03-17	2029-03-19	858001.02	12.75	63.16	43	1200000.0	40000.0	5	0
8643	2014-03-12	2029-04-18	1278378.37	12.75	70.48	43	1600000.0	29580.0	4	0
8644	2014-02-21	2044-04-21	1140631.68	12.75	75.32	43	1160000.0	32000.0	5	0
8645	2013-08-31	2023-05-29	27965.55	14.85	62.64	43	1115000.0	14790.0	4	0
8646	2012-02-27	2032-04-27	1290869.73	14.35	49.67	43	1500000.0	47841.88	4	0
8647	2014-09-29	2027-07-28	2322332.93	12.55	86.17	72	3670000.0	41644.31	3	0
8648	2014-04-28	2039-06-28	1096863.96	13.15	74.83	43	1130000.0	19850.11	4	0
8649	2014-09-05	2030-07-29	1644730.43	12.85	57.99	72	2170000.0	47612.19	5	0
8650	2014-04-30	2026-11-18	2493598.11	11.45	78.7	72	3672000.0	53511.98	5	0
8651	2014-04-24	2034-06-23	1442092.53	12.55	51.63	72	1540000.0	38975.0	5	0
8652	2014-04-11	2039-06-10	3596160.44	11.75	61.23	72	3736000.0	113764.17	5	0
8653	2014-02-14	2027-04-14	737069.65	12.85	49.18	72	900000.0	20300.0	3	0
8654	2014-02-06	2021-04-06	652033.28	12.75	67.27	72	1453000.0	47728.87	5	0
8655	2013-10-01	2031-12-18	493788.29	16.35	64.14	72	2000000.0	53850.0	5	0
8656	2013-09-25	2019-03-18	75464.71	13.55	49.94	72	1350000.0	33168.72	5	0
8657	2013-08-22	2019-02-28	161995.87	13.05	74.67	72	3420000.0	106898.95	5	0
8658	2013-06-05	2020-02-28	636892.67	13.35	57.96	72	2410000.0	45967.69	5	0
8659	2013-03-11	2020-05-11	253473.98	11.4	34.4	72	838097.0	40000.0	5	0
8660	2014-06-18	2025-01-20	1188248.91	12.55	72.45	72	1920000.0	44116.38	5	0
8661	2014-04-29	2029-06-29	1400373.85	13.15	83.23	43	1598000.0	34377.89	3	0
8662	2014-05-16	2034-02-20	1706286.94	11.65	62.18	43	2300000.0	53127.05	5	0
8663	2014-05-30	2034-07-28	1115178.49	12.05	67.42	43	1200000.0	28000.0	5	0
8664	2013-08-07	2033-10-07	1199981.98	16.1	52.0	55	1300000.0	29460.0	5	0
8665	2013-05-30	2021-07-30	614157.41	15.55	71.43	55	1300000.0	23790.37	3	0
8666	2011-10-10	2026-08-28	754144.24	13.85	47.18	55	1651400.0	27192.7	5	0
8667	2014-07-11	2026-09-11	1357256.57	12.05	62.89	30	1698000.0	41795.41	5	0
8668	2014-07-09	2034-09-08	1555766.69	12.05	65.1	30	1660000.0	39150.0	5	0
8669	2013-06-04	2028-08-04	783287.44	15.05	54.79	30	920400.0	38000.0	4	0
8670	2013-01-31	2038-03-31	172550.67	13.95	70.93	30	1638500.0	22846.73	3	0
8671	2014-12-13	2022-07-28	710771.32	12.85	79.98	43	1350000.0	32000.0	5	0
8672	2014-11-28	2023-12-11	406188.62	13.35	76.6	43	1218000.0	26788.55	4	0
8673	2014-11-24	2030-01-24	1130206.27	13.95	64.15	43	1251000.0	70000.0	4	0
8674	2014-11-05	2026-01-28	726758.33	13.85	77.31	43	1005000.0	27550.0	4	0
8675	2014-10-13	2034-09-28	583084.07	12.35	75.45	43	1260000.0	32960.97	4	0
8676	2014-09-29	2024-11-29	604397.99	13.35	50.69	43	800945.0	31850.74	5	0
8677	2014-09-24	2028-03-28	921203.1	12.95	64.61	43	1705750.0	80000.0	5	0
8678	2014-09-23	2023-11-23	946070.68	12.65	84.73	43	1355750.0	22081.05	4	0
8679	2014-08-25	2020-07-10	397595.73	12.25	84.85	43	2011000.0	34800.0	4	0
8680	2014-08-26	2025-12-18	1314375.58	11.65	62.24	43	3000000.0	42026.47	5	0
8681	2014-08-14	2028-05-29	910432.33	12.55	75.0	43	1200000.0	23000.49	4	0
8682	2014-07-31	2034-04-28	892715.68	12.65	73.02	43	1380000.0	32037.6	4	0
8683	2014-07-29	2030-04-29	478848.65	12.65	39.71	43	1010000.0	30000.0	4	0
8684	2014-06-27	2023-08-25	748617.91	13.15	64.14	43	1103455.0	60000.0	4	0
8685	2014-06-19	2039-08-19	1255061.34	12.05	57.78	43	1300000.0	35544.52	4	0
8686	2014-05-30	2024-07-30	1422567.94	11.65	78.02	43	2005000.0	83453.1	5	0
8687	2014-03-17	2034-05-17	1224235.36	11.65	72.93	55	1320000.0	23570.05	4	0
8688	2013-08-14	2023-10-13	388850.57	15.8	24.27	58	580000.0	18000.0	5	0
8689	2014-07-02	2028-04-10	2586461.03	10.5	78.58	77	3760000.0	130950.12	5	0
8690	2013-10-28	2038-12-28	9317579.44	10.9	79.36	77	13800000.0	156927.16	5	0
8691	2014-08-28	2035-05-28	1606729.82	11.65	76.96	66	2001000.0	33000.0	5	0
8692	2014-08-15	2019-10-15	312461.38	12.05	35.06	66	1350000.0	46646.43	5	0
8693	2014-08-18	2024-10-18	2918962.95	12.25	48.66	66	4000000.0	160000.0	5	0
8694	2014-08-21	2029-10-19	1923862.27	11.65	76.39	66	2200000.0	41467.58	3	0
8695	2014-08-05	2034-10-05	1337358.23	12.55	59.65	66	1700000.0	25000.0	4	0
8696	2014-07-29	2034-09-29	2815901.09	12.25	82.42	66	3000000.0	59193.31	5	0
8697	2014-07-25	2038-08-10	739795.94	12.05	34.7	66	1211000.0	20172.98	5	0
8698	2014-07-22	2034-06-19	1814829.18	11.65	68.91	66	2150000.0	29253.98	4	0
8699	2014-07-22	2029-08-28	961566.47	12.65	86.65	66	1395000.0	38183.35	5	0
8700	2014-07-18	2029-09-18	1788570.51	11.65	42.71	66	2050000.0	45940.95	5	0
8701	2014-08-21	2031-07-18	2164422.8	11.65	64.37	66	2800000.0	50243.42	5	0
8702	2014-07-10	2024-09-10	722153.15	12.05	56.24	66	1001000.0	30288.78	4	0
8703	2014-07-04	2024-09-04	509967.15	12.75	61.95	66	700000.0	26011.36	4	0
8704	2014-07-02	2026-09-02	1683568.03	12.25	83.0	66	2100000.0	22729.84	4	0
8705	2014-07-11	2019-09-11	259387.65	12.65	34.79	66	1103000.0	70000.0	5	0
8706	2014-07-01	2024-08-30	1225736.23	12.05	62.73	66	1700000.0	50525.58	5	0
8707	2014-07-24	2029-09-24	2265439.75	11.65	78.55	66	2600000.0	45088.93	5	0
8708	2014-06-11	2030-07-18	648862.57	12.65	90.0	45	1170000.0	31682.32	5	0
8709	2014-04-11	2029-06-11	1342799.76	11.25	86.96	66	2600000.0	30650.77	5	0
8710	2014-04-17	2029-03-28	837562.5	12.25	60.14	66	1527500.0	90000.0	5	0
8711	2009-02-27	2023-10-30	270215.9	16.35	69.94	31	1135000.0	39906.9	3	0
8712	2009-01-26	2034-02-28	402416.52	15.35	37.87	31	436000.0	12629.31	3	0
8713	2014-07-10	2023-09-18	832188.05	12.15	62.04	66	2010000.0	49500.0	5	0
8714	2014-08-22	2018-09-27	0.0	11.65	60.47	66	2050000.0	36754.01	4	0
8715	2014-09-10	2024-11-11	1483404.35	11.65	74.17	66	2010000.0	86413.42	6	0
8716	2014-09-03	2024-11-01	1133985.23	12.65	89.47	66	1530000.0	90875.56	5	0
8717	2014-11-21	2029-10-18	2432314.43	12.45	64.64	66	2760000.0	62683.21	5	0
8718	2014-12-02	2029-09-28	2519184.89	11.95	75.21	66	4550000.0	129376.95	5	0
8719	2014-11-20	2020-12-28	462606.35	12.05	76.6	66	1800000.0	39034.32	5	0
8720	2014-11-17	2022-11-18	938651.4	12.55	78.13	66	2000000.0	52475.29	5	0
8721	2014-11-14	2024-11-18	765993.02	12.35	34.84	66	1700000.0	45833.33	5	0
8722	2014-11-11	2030-01-11	1008918.67	13.05	66.08	66	1130000.0	21104.95	4	0
8723	2014-10-31	2024-12-31	427281.72	12.85	39.53	66	1000000.0	45000.0	5	0
8724	2014-10-20	2025-08-11	1539514.81	11.95	80.0	66	2312000.0	56249.68	4	0
8725	2014-11-27	2034-07-28	940408.96	11.65	62.66	66	2500000.0	40290.82	5	0
8726	2014-10-20	2034-12-20	1103145.44	12.95	32.41	66	1251000.0	50000.0	4	0
8727	2014-10-17	2029-10-10	838021.11	12.95	84.25	66	1322685.0	30000.0	4	0
8728	2014-10-14	2024-01-29	753193.01	12.95	64.41	66	1430000.0	38000.0	4	0
8729	2014-10-10	2029-04-10	551346.73	13.45	59.39	66	1170000.0	40000.0	5	0
8730	2014-10-10	2034-04-28	2396164.24	11.95	70.85	66	2990000.0	54853.76	5	0
8731	2014-09-26	2034-11-24	1876567.57	11.65	43.5	66	2001000.0	32608.03	5	0
8732	2014-10-02	2024-12-02	660538.69	12.35	39.39	66	1300000.0	52050.17	4	0
8733	2014-09-25	2031-12-29	2426534.83	12.25	84.3	66	3060000.0	36540.0	5	0
8734	2014-09-29	2018-09-11	0.0	12.55	42.94	66	7700000.0	300000.0	5	0
8735	2014-09-19	2028-09-18	2783796.4	12.55	73.88	66	3600000.0	65000.0	5	0
8736	2014-09-19	2031-08-28	2239284.79	12.25	65.0	66	2470000.0	180000.0	5	0
8737	2014-09-03	2034-02-28	818891.02	12.55	50.78	66	1300000.0	35000.0	4	0
8738	2014-09-09	2034-11-09	1770314.92	11.65	76.22	66	2500000.0	45000.0	5	0
8739	2014-09-02	2029-11-02	1836610.81	11.65	73.68	66	2100000.0	41447.56	4	0
8740	2008-10-02	2023-12-01	1101917.61	12.2	80.7	31	2000000.0	35000.0	3	0
8741	2014-11-25	2030-01-25	1227069.43	12.65	82.42	66	1500000.0	35783.44	4	0
8742	2015-11-11	2031-01-10	2242933.5	14.0	69.58	77	2400000.0	93773.0	5	0
8743	2009-02-11	2029-04-11	574007.2	14.35	47.95	2	700000.0	22127.81	3	0
8744	2008-08-22	2023-10-20	530225.94	11.45	26.15	74	1000000.0	28908.59	3	0
8745	2008-07-15	2020-12-28	879351.8	12.5	90.0	74	3465000.0	72799.86	3	0
8746	2008-06-19	2023-06-28	570036.26	11.25	50.27	74	1500000.0	28720.55	3	0
8747	2008-06-10	2023-06-28	366199.15	11.75	73.85	74	1200000.0	35000.0	3	0
8748	2008-06-02	2026-07-31	712682.14	11.75	44.6	74	1050000.0	25165.1	3	0
8749	2008-03-18	2030-03-28	951186.7	12.25	89.87	74	1215000.0	30000.0	3	0
8750	2007-11-06	2027-01-06	864150.02	12.25	84.96	74	1450000.0	32380.37	3	0
8751	2007-10-26	2021-04-28	281381.02	12.0	76.31	74	1350000.0	28347.32	3	0
8752	2007-07-27	2023-03-28	743207.52	13.0	73.94	74	2000000.0	30117.46	3	0
8753	2007-07-27	2020-07-28	504218.65	11.5	77.03	74	2699000.0	84336.56	3	0
8754	2008-08-18	2023-08-18	486420.46	12.45	75.28	74	1300000.0	16852.94	3	0
8755	2007-06-26	2022-08-26	638532.52	14.5	70.46	74	1320000.0	26360.26	3	0
8756	2006-12-19	2022-02-18	644240.67	13.5	76.51	74	1541600.0	40030.88	3	0
8757	2006-09-20	2026-11-20	1138614.9	14.0	90.0	74	1578600.0	54376.62	3	0
8758	2009-01-13	2025-07-28	708984.78	14.35	69.98	24	1599000.0	39097.43	3	0
8759	2008-12-26	2023-11-28	574662.74	14.35	68.97	24	1400000.0	23496.74	3	0
8760	2008-12-25	2025-03-18	1280336.92	14.85	69.78	24	2050000.0	28756.97	3	0
8761	2008-12-08	2018-09-25	0.0	12.95	69.91	24	1610000.0	38839.22	3	0
8762	2008-11-25	2028-09-28	1315952.45	15.15	79.76	24	2100000.0	25533.33	3	0
8763	2008-11-14	2029-01-12	775426.67	12.95	39.24	24	981000.0	65500.0	3	0
8764	2008-11-14	2033-10-18	954589.59	11.95	54.39	24	1500000.0	33162.13	3	0
8765	2008-10-29	2018-12-28	76132.65	12.95	79.23	24	2300000.0	29385.01	3	0
8766	2007-06-20	2032-08-20	672283.01	15.0	66.37	74	750000.0	12781.87	3	0
8767	2008-09-03	2021-06-28	702096.76	12.7	88.35	74	2115000.0	38757.21	3	0
8768	2008-10-21	2021-12-21	628441.69	11.45	50.79	74	1600000.0	47850.0	3	0
8769	2008-10-10	2033-04-28	583461.0	13.2	82.96	74	1100000.0	30000.0	3	0
